postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
KA15RA,KA1 5RA,KA,76,63.1,79.67,,23.5,67.3,67.3,,19.5,15,20,,1.5,16.5,16.5,,0,0,0,2,19,0,19,599,467,,3,662,662,
KA15RD,KA1 5RD,KA,69.3,61.3,79.67,1,21,67.6,67.6,,19.5,17,20,1,10,18.4,18.4,,1,0,0,1,16,0,16,545,410,4,0,579,579,
KA15RE,KA1 5RE,KA,70.1,65.1,79.66,,26,68.6,68.6,,19.5,16.8,20,,3.5,18,18,,0,0,0,2,22,0,22,466,331,,106,499,499,
KA15RF,KA1 5RF,KA,61,49,78.12,8.5,22,70.4,70.4,,14.8,11.4,19.75,1,1,17.6,17.6,,0,0,2,1,5,0,5,1224,528,66,7,1930,1930,
KA15RG,KA1 5RG,KA,63.8,56.1,78.12,,18.5,61.8,61.8,,12.7,12.8,20,,1.5,14.5,14.5,,0,0,0,2,13,0,13,672,392,,23,721,721,
KA15RH,KA1 5RH,KA,63,51.4,73.41,,15,59.6,59.6,,11.1,9.4,14.89,,0.5,11.2,11.2,,0,0,0,2,9,0,9,583,344,,213,666,666,
KA15RJ,KA1 5RJ,KA,75.1,69.7,78.12,,,69.7,69.7,,19.5,18.5,20,,,18.6,18.6,,0,0,0,0,7,0,7,727,397,,,727,727,
KA15RL,KA1 5RL,KA,68.7,54.7,78.68,0,18,69,69,,19.5,14.4,20,0,2.5,18.7,18.7,,1,0,0,2,9,0,9,747,458,0,291,849,849,
KA15RN,KA1 5RN,KA,63.2,58.6,79.67,10,,60.8,60.8,,16.5,14.4,20,2,,15,15,,0,0,1,0,22,0,22,429,206,2,,449,449,
KA15RP,KA1 5RP,KA,53,51.8,72.18,,20.5,56.3,56.3,,10,10.1,18.48,,1,11.4,11.4,,0,0,0,2,14,0,14,455,169,,63,511,511,
KA15RQ,KA1 5RQ,KA,52,52.2,78.13,,,52.3,52.3,,13,13.3,19.53,,,13.3,13.3,,0,0,0,0,12,0,12,597,442,,,597,597,
KA15RR,KA1 5RR,KA,47.8,49,70.61,,29.5,52.9,52.9,,10,9.8,14.98,,7.5,10.3,10.3,,0,0,0,2,10,0,10,714,722,,274,802,802,
KA15RT,KA1 5RT,KA,39.1,39.6,52.46,,20,41.5,41.5,,7.2,6.9,10,,1,7.5,7.5,,0,0,0,1,11,0,11,682,509,,264,720,720,
KA15RU,KA1 5RU,KA,39,35.9,64.29,,21,41.2,41.2,,6.4,6.1,11.14,,3.7,7,7,,0,0,0,6,17,0,17,409,386,,223,475,475,
KA15RW,KA1 5RW,KA,74.1,70.2,78.97,,,70.1,70.1,,19.5,17.7,20,,,17.7,17.7,,0,0,0,0,7,0,7,709,411,,,709,709,
KA15RX,KA1 5RX,KA,39.1,40.7,54.78,,29,43.2,43.2,,8,7.8,10,,4,8.6,8.6,,0,0,0,1,5,0,5,673,447,,349,738,738,
KA15RY,KA1 5RY,KA,38.2,35.8,54.78,,20.9,40.2,40.2,,6.6,6.6,10.59,,3.9,7.4,7.4,,0,0,0,7,24,0,24,419,323,,227,458,458,
KA15RZ,KA1 5RZ,KA,69.6,64.2,79.67,,,64.3,64.3,,19,15.6,20,,,15.6,15.6,,0,0,0,0,23,0,23,542,428,,,542,542,
KA15SB,KA1 5SB,KA,60.9,57.7,78.12,,20.5,63,63,,16.6,13.9,20,,1.5,15.7,15.7,,0,0,0,2,14,0,14,821,477,,265,901,901,
KA15SD,KA1 5SD,KA,80,164.1,1000,,,80.5,164.1,1000,20,26.8,115,,,18,26.8,115,0,0,0,0,10,1,11,458,428,,,422,458,815
KA15SE,KA1 5SE,KA,80,138,550,,,97.6,138,366.7,20,25.3,75,,,19.4,24.6,54.2,0,0,0,0,34,6,40,494,422,,,489,494,524
KA15SF,KA1 5SF,KA,55,176.9,550,,,71.6,176.9,440,10,27.6,75,,,13.6,27.6,62.5,0,0,0,0,5,2,7,399,465,,,403,399,391
KA15SG,KA1 5SG,KA,7,7,11.83,6.4,12,,,,1.2,1,1.22,1,1,,,,0,2,7,1,0,0,0,278,221,243,598,,,
KA15SH,KA1 5SH,KA,10.7,14.4,25.86,8,16.5,,,,1.2,1.1,1.22,1,1.2,,,,0,0,2,6,0,0,0,349,275,410,328,,,
KA15SL,KA1 5SL,KA,67.5,105,330,,,72.9,105,330,15,20,50,,,15.7,20,50,0,0,0,0,7,1,8,424,386,,,467,424,121
KA169AA,KA16 9AA,KA,58.9,47.1,78.12,3.3,,65.8,65.8,,17.8,12.3,20,0.7,,17.4,17.4,,2,3,1,0,14,0,14,460,367,103,,613,613,
KA169AD,KA16 9AD,KA,26.7,29.1,69.71,5.3,27,53.1,53.1,,7.7,6.5,20,0.8,9,12.1,12.1,,0,3,9,1,12,0,12,433,340,134,154,683,683,
KA169AN,KA16 9AN,KA,36.4,33.7,40.85,,24.6,37.9,37.9,,6.9,6.4,8.27,,5,7.1,7.1,,0,0,0,5,11,0,11,700,331,,564,762,762,
KA169AP,KA16 9AP,KA,40,37.9,78.12,5.5,,55.6,55.6,,10,10.7,20,0.8,,16,16,,1,1,4,0,11,0,11,436,227,116,,492,492,
KA169AU,KA16 9AU,KA,51.3,46.2,78.12,7.5,29,62,62,,10,10.9,19.53,1,6,15,15,,0,0,2,1,6,0,6,995,642,175,180,1404,1404,
KA169AW,KA16 9AW,KA,25.4,22.8,37.43,6,25.8,34,34,,5.7,5,7.32,1.5,6.5,5.5,5.5,,0,1,1,4,2,0,2,637,466,240,803,702,702,
KA169AY,KA16 9AY,KA,39.1,35.4,52.46,7,18,39.9,39.9,,7.3,7.4,10,1,6,8.1,8.1,,0,0,1,1,10,0,10,700,492,26,432,794,794,
KA169AZ,KA16 9AZ,KA,60.4,57.9,75.38,,,57.9,57.9,,19.1,16,20,,,16,16,,0,0,0,0,9,0,9,532,427,,,532,532,
KA169BB,KA16 9BB,KA,54.3,51.7,77.93,1,27,57.5,57.5,,14,14,20,0,10,15.3,15.3,,1,0,0,1,13,0,13,709,471,39,781,701,701,
KA169BE,KA16 9BE,KA,47.4,45.7,77.83,7.3,26,50.1,50.1,,10,11.4,20,0.8,11,12.3,12.3,,0,0,4,2,43,0,43,624,357,551,238,649,649,
KA169BH,KA16 9BH,KA,75.9,63.3,79.98,5,22,67.7,67.7,,19.5,16.3,20,1,1,17.7,17.7,,0,0,1,1,23,0,23,343,204,224,646,320,320,
KA169BW,KA16 9BW,KA,58.1,55.6,79.67,,11,59.7,59.7,,17.3,14.5,20,,1,15.7,15.7,,0,0,0,1,11,0,11,346,345,,345,346,346,
KA169DD,KA16 9DD,KA,23.4,30.4,67.73,6.7,,54.3,54.3,,5.5,8.7,20,1,,16.7,16.7,,0,0,3,0,3,0,3,159,116,78,,240,240,
KA169DE,KA16 9DE,KA,7.8,23.1,79.67,4.6,,66.3,66.3,,1,5.6,20,0.9,,16.7,16.7,,3,0,4,0,3,0,3,112,35,29,,266,266,
KA169DG,KA16 9DG,KA,23.9,21.9,39.84,6,24,35.5,35.5,,5.6,6.3,14.65,1,5.5,12.5,12.5,,0,0,2,2,2,0,2,882,626,27,1113,626,626,
KA169DH,KA16 9DH,KA,39.1,37.6,79.67,4.3,,62.5,62.5,,6.2,8.4,20,0.7,,14,14,,0,2,1,0,4,0,4,283,201,97,,352,352,
KA169DJ,KA16 9DJ,KA,39.8,39.6,79.67,7.3,,51,51,,9.8,9.1,20,1.3,,11.8,11.8,,0,1,5,0,17,0,17,327,64,58,,422,422,
KA169DN,KA16 9DN,KA,30.7,29.6,43.8,,22,37.3,37.3,,5.5,6.5,17.01,,5,8,8,,0,0,0,4,4,0,4,550,429,,567,533,533,
KA169DP,KA16 9DP,KA,51.1,51.2,68.36,,,51.2,51.2,,12.7,13.2,18.64,,,13.3,13.3,,0,0,0,0,19,0,19,556,335,,,556,556,
KA169DT,KA16 9DT,KA,43.3,39.8,79.66,6,,56.8,56.8,,9.7,10,20,1,,14.5,14.5,,0,0,2,0,4,0,4,180,160,39,,250,250,
