postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
LL615NX,LL61 5NX,LL,50.5,43.5,79.76,5,11,55.7,55.7,,14.5,12.4,20,1,1,16.2,16.2,,0,1,1,1,9,0,9,116,86,48,47,139,139,
LL615NZ,LL61 5NZ,LL,33.6,31.3,47.5,7.6,25,37.6,37.6,,6.4,6.4,13.21,1,5.5,7.5,7.5,,0,0,5,17,36,0,36,441,306,134,513,449,449,
LL615PJ,LL61 5PJ,LL,43.5,41.9,51.05,,,41.9,41.9,,9.7,9.5,14.99,,,9.5,9.5,,0,0,0,0,8,0,8,148,34,,,148,148,
LL615PX,LL61 5PX,LL,46,43.7,78.12,6,,49.5,49.5,,10.5,11.5,20,0.5,,13.2,13.2,,0,1,1,0,13,0,13,368,208,20,,421,421,
LL615QA,LL61 5QA,LL,20.7,20.8,32.99,8.5,21,32,32,,4.9,4.1,6.3,1,4.3,6,6,,0,0,2,12,2,0,2,309,183,24,333,453,453,
LL615QB,LL61 5QB,LL,26.2,63.5,330,8.3,21.5,105,127.5,330,5.8,11.7,50,1.3,5,19.6,22.6,50,0,0,4,10,9,1,10,402,436,174,471,420,385,68
LL615QD,LL61 5QD,LL,30.1,141.8,1000,6,22.5,84.1,265.8,720,6,20.3,115,1,4.8,16.1,36.9,88.8,0,2,2,10,10,4,14,406,280,179,290,371,554,1014
LL615QF,LL61 5QF,LL,54.8,51.6,74.96,5,24,55.1,55.1,,14.8,13.5,20,0,8,14.4,14.4,,0,1,0,1,21,0,21,384,196,118,430,394,394,
LL615QG,LL61 5QG,LL,47.5,43.7,79.65,3.7,11,58.9,58.9,,10,10.5,20,0.7,2,14.3,14.3,,0,3,0,1,10,0,10,404,95,54,75,542,542,
LL615QH,LL61 5QH,LL,51.7,49.6,65.23,,,49.6,49.6,,11.5,13.3,17.68,,,13.3,13.3,,0,0,0,0,13,0,13,423,425,,,423,423,
LL615QQ,LL61 5QQ,LL,57.3,56.4,78.12,,25,57.9,57.9,,14.5,15,20,,12,15.1,15.1,,0,0,0,1,22,0,22,414,222,,1421,368,368,
LL615RZ,LL61 5RZ,LL,40,39.7,72,5,20,46,46,,10,9.2,18.53,0.5,1,11,11,,0,1,1,1,14,0,14,307,92,33,115,338,338,
LL615SX,LL61 5SX,LL,54.8,58.3,79.98,,,58.3,58.3,,19,15.3,20,,,15.2,15.2,,0,0,0,0,13,0,13,364,255,,,364,364,
