postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
LS208BE,LS20 8BE,LS,39.8,50,159.2,7,21.3,57.4,57.4,,9.3,11.2,29.96,1,5.2,12.9,12.9,,0,1,5,6,58,0,58,353,210,65,75,412,412,
LS208BG,LS20 8BG,LS,72.8,60.6,79.67,,15,69.1,69.1,,18.3,14.8,20,,2.7,17.1,17.1,,0,0,0,3,16,0,16,523,379,,45,612,612,
LS208BH,LS20 8BH,LS,54.8,54,79.67,,23,59.8,59.8,,10,12.8,20,,3,14.6,14.6,,0,0,0,3,16,0,16,213,129,,25,235,235,
LS208BQ,LS20 8BQ,LS,34.2,34.1,41.11,,27,36.2,36.2,,5.6,5.4,6.89,,5.3,5.5,5.5,,0,0,0,3,10,0,10,537,303,,365,588,588,
LS208BU,LS20 8BU,LS,76.8,69.6,124.96,,22.5,78.2,78.2,,20,16.2,23.9,,1,18.9,18.9,,0,0,0,2,11,0,11,451,303,,239,490,490,
LS208BW,LS20 8BW,LS,48.1,51.3,78.12,,,51.3,51.3,,11.7,11.8,19.53,,,11.9,11.9,,0,0,0,0,8,0,8,539,331,,,540,540,
LS208BX,LS20 8BX,LS,79.5,77.6,183.58,8,18,92.1,92.1,,20,17.6,43.73,1,1,21.4,21.4,,0,0,1,2,13,0,13,365,254,11,0,392,392,
LS208BZ,LS20 8BZ,LS,49.4,50.1,78.12,,21,56.3,56.3,,9.5,10.5,20,,1,12.5,12.5,,0,0,0,3,14,0,14,414,206,,116,478,478,
LS208DA,LS20 8DA,LS,73.7,66.4,159.95,,19.8,78.3,78.3,,19.5,15.1,30.04,,2.5,18.4,18.4,,0,0,0,10,39,0,39,414,355,,233,460,460,
LS208DB,LS20 8DB,LS,40,56.3,158.85,,21,74,74,,10,12,30.03,,1,17.5,17.5,,0,0,0,7,14,0,14,393,287,,334,422,422,
LS208DD,LS20 8DD,LS,58.5,54.2,126.22,,14.8,68.5,68.5,,16.9,12.4,20,,0.8,16.6,16.6,,0,0,0,4,11,0,11,413,385,,61,503,503,
LS208DE,LS20 8DE,LS,48.8,40.8,76.33,6,14.5,55.3,55.3,,10,9.6,19.98,7,1,13,13,,0,0,1,2,6,0,6,183,139,283,181,167,167,
LS208DF,LS20 8DF,LS,23.6,47.2,79.67,,23,79.3,79.3,,1.3,9.2,20,,1.3,20,20,,0,0,0,4,3,0,3,65,33,,35,104,104,
LS208DG,LS20 8DG,LS,75,65.3,79.76,,15,72.4,72.4,,20,16.3,20,,1,18.6,18.6,,0,0,0,1,7,0,7,380,39,,13,433,433,
LS208DH,LS20 8DH,LS,74.1,73.1,145.07,,,73.1,73.1,,19.5,18,29.29,,,18,18,,0,0,0,0,9,0,9,845,580,,,845,845,
LS208DJ,LS20 8DJ,LS,49.6,47.5,79.67,,18.7,76.3,76.3,,15.5,12.2,20,,4.7,20,20,,0,0,0,3,3,0,3,295,158,,158,432,432,
LS208DL,LS20 8DL,LS,72.4,101.6,304.64,,18,71.8,118.4,305,19.8,21.6,49.94,,1,19.8,25.8,50,0,0,0,1,4,1,5,371,431,,10,342,443,848
LS208DN,LS20 8DN,LS,72,67.2,160.01,,13.5,72.5,72.5,,19.5,15.3,30.05,,1,16.7,16.7,,0,0,0,2,20,0,20,509,317,,111,523,523,
LS208DP,LS20 8DP,LS,76,83.3,158.7,8,,90.8,90.8,,20,18.6,30.01,1,,20.3,20.3,,0,0,1,0,10,0,10,686,546,0,,687,687,
LS208DQ,LS20 8DQ,LS,39.1,66.7,175.23,,17.7,103.5,103.5,,9.8,14.7,49.94,,1,25,25,,0,0,0,3,4,0,4,533,420,,113,714,714,
LS208DR,LS20 8DR,LS,75.7,65.6,159.99,,13.5,86.5,86.5,,17.7,14.2,30.03,,1,19.4,19.4,,0,0,0,4,10,0,10,255,122,,109,288,288,
LS208DS,LS20 8DS,LS,78.1,60.8,79.91,,16,73.7,73.7,,19.5,14.6,20,,1,18.4,18.4,,0,0,0,2,7,0,7,168,47,,24,209,209,
LS208DT,LS20 8DT,LS,22.2,23.4,72.26,10,21.1,47,47,,1.3,3.3,19.53,1,2.4,11.3,11.3,,0,0,1,24,3,0,3,359,213,33,384,271,271,
LS208DU,LS20 8DU,LS,27.8,29.3,79.66,,21.4,40.1,40.1,,6.4,5.2,20,,3.1,8,8,,0,0,0,29,21,0,21,514,393,,500,484,484,
LS208DW,LS20 8DW,LS,76.3,69.2,156.14,,15.7,77.2,77.2,,19.5,15.8,29.33,,1,18,18,,0,0,0,3,20,0,20,540,401,,41,615,615,
LS208DX,LS20 8DX,LS,39.8,38.2,65.55,,14.6,43.2,43.2,,6.8,6.6,11.42,,1.4,7.8,7.8,,0,0,0,5,24,0,24,480,219,,79,544,544,
LS208DY,LS20 8DY,LS,48.8,50.4,79.72,,25,56.1,56.1,,10,10.3,19.55,,3,11.9,11.9,,0,0,0,2,9,0,9,578,648,,31,699,699,
