postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
GL44AR,GL4 4AR,GL,56.2,114.6,460,,,67.3,114.6,363.3,19,18.8,36,,,15.5,18.8,36,0,0,0,0,21,4,25,841,652,,,919,841,430
GL44AS,GL4 4AS,GL,205,201.1,593,1.5,,205,334.3,593,21,16.4,39,0.5,,21,27,39,2,0,0,0,2,1,3,341,130,5,,507,338,0
GL44AT,GL4 4AT,GL,93.5,118.5,205,,,118.5,118.5,,19.8,17.2,21,,,17.2,17.2,,0,0,0,0,10,0,10,453,314,,,453,453,
GL44AW,GL4 4AW,GL,69.7,55.4,78.12,2,,68.8,68.8,,19.5,14,20,1,,17.3,17.3,,1,0,0,0,4,0,4,351,244,123,,409,409,
GL44AX,GL4 4AX,GL,107,155.9,593,8.3,,108,196.2,593,10,13.8,39,1,,12.4,17.3,39,0,0,3,0,9,2,11,322,220,26,,386,315,0
GL44AY,GL4 4AY,GL,107,142.2,331,7,,115.2,149.3,331,19.8,18.4,36,1,,16.1,19.3,36,0,0,1,0,16,3,19,520,336,186,,567,510,206
GL44AZ,GL4 4AZ,GL,31.1,56.9,205,4,,92,92,,10,8.5,21,1,,13.7,13.7,,0,2,0,0,3,0,3,233,106,110,,316,316,
GL44BA,GL4 4BA,GL,61.2,49.6,66.72,4,,58.8,58.8,,20,15.1,20,1,,18,18,,0,1,0,0,5,0,5,346,233,110,,393,393,
GL44BG,GL4 4BG,GL,76.8,60,77.76,2,,69.7,69.7,,20,14.4,20,1,,16.7,16.7,,0,1,0,0,6,0,6,99,24,11,,114,114,
GL44BH,GL4 4BH,GL,64.9,66.6,107,2,,71.5,71.5,,15.9,13.6,20,1,,14.5,14.5,,1,0,0,0,13,0,13,68,36,92,,66,66,
GL44BJ,GL4 4BJ,GL,73.8,164,593,,25,107.3,173.9,418.3,20,21.4,39,,6,18.5,22.5,37,0,0,0,1,11,3,14,378,182,,12,354,378,463
GL44BS,GL4 4BS,GL,74.6,71,205,3.5,28,93.3,93.3,,10,11,21,1,14,13.3,13.3,,0,2,0,1,8,0,8,400,407,194,54,445,445,
GL44BT,GL4 4BT,GL,77.1,69.7,107,3,,86.4,86.4,,10,11.1,20,1,,13.6,13.6,,0,2,0,0,8,0,8,469,196,14,,466,466,
GL44BY,GL4 4BY,GL,27.9,47.2,107,9,25.7,81.3,81.3,,5.1,5.9,10,2,5,8.3,8.3,,0,0,1,3,3,0,3,129,115,68,201,76,76,
GL44DD,GL4 4DD,GL,107,124.4,593,2,26,114,133.2,593,10,14.5,39,1,10,14.3,15.3,39,1,0,0,1,24,1,25,364,249,357,20,363,349,0
GL44DH,GL4 4DH,GL,79.5,171.5,593,,,92.5,171.5,461.3,17.7,18.8,39,,,13.9,18.9,37,0,0,0,0,11,3,14,297,314,,,282,276,254
GL44DJ,GL4 4DJ,GL,205,212.9,593,,,123.3,212.9,526.5,21,18.9,39,,,13.6,18.9,37.5,0,0,0,0,7,2,9,370,284,,,294,329,453
GL44DQ,GL4 4DQ,GL,107,138.1,593,2,26.5,98.6,149.7,494.3,10,15.3,39,1,5.5,13.3,16.4,37.5,0,1,0,2,27,4,31,270,141,9,298,233,251,368
GL44DR,GL4 4DR,GL,75.3,91.1,205,1,29,103.8,103.8,,10,13.1,21,1,7,14.7,14.7,,1,0,0,1,12,0,12,332,134,8,12,358,358,
GL44DU,GL4 4DU,GL,107,122.4,593,7.5,19.5,101.4,134.2,505.7,10,14.5,39,1,5.5,13.7,15.7,38,0,0,2,2,34,3,37,478,214,190,61,441,438,403
GL44DX,GL4 4DX,GL,107,141.9,593,6,12.3,111.7,160.4,460.7,10,15.1,39,1,1,13.9,17.1,36.5,0,2,1,3,37,6,43,448,301,443,31,387,404,508
GL44DZ,GL4 4DZ,GL,79.7,108.5,331,9,12,96,129.6,331,10,15,36,1,1,15,18,36,0,0,2,1,12,2,14,404,332,175,202,414,423,477
GL44FB,GL4 4FB,GL,43,69,331,8.5,13.5,67.2,82.7,331,10,12.4,36,0.5,1,13.8,15.1,36,0,0,2,2,16,1,17,448,292,257,109,403,484,1778
GL44FD,GL4 4FD,GL,107,131.6,593,0,,112,136.1,462,10,15.5,39,0,,14.4,16,37.5,1,0,0,0,27,2,29,478,322,5,,486,494,600
GL44FG,GL4 4FG,GL,72.9,61.8,79.91,,,61.8,61.8,,19.1,15.7,20,,,15.8,15.8,,0,0,0,0,5,0,5,90,93,,,90,90,
