postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
TS78EE,TS7 8EE,TS,60.7,80.3,205,,14,89.7,89.7,,10.8,11.9,21,,1,13.6,13.6,,0,0,0,1,7,0,7,266,259,,43,297,297,
TS78EF,TS7 8EF,TS,50.8,86.4,593,8,16.3,85.8,119.6,593,10,10,39,1,1.2,12.4,14.1,39,0,0,1,6,14,1,15,106,44,3,29,139,130,0
TS78EG,TS7 8EG,TS,90.9,89.7,205,0,20.4,130.9,130.9,,10,10.6,21,1,4.1,14.6,14.6,,1,0,0,7,14,0,14,313,143,1,220,360,360,
TS78EH,TS7 8EH,TS,55.3,63.8,205,10,18,77.7,77.7,,10,10,21,5,1,12.4,12.4,,0,0,1,4,17,0,17,231,104,0,41,262,262,
TS78EJ,TS7 8EJ,TS,73.5,117.2,593,,,74.1,117.2,462,10,15.7,39,,,13,15.7,37.5,0,0,0,0,16,2,18,272,78,,,244,257,363
TS78EL,TS7 8EL,TS,20.7,20.2,23.97,8,20.5,,,,1.1,1.1,1.29,1,1.1,,,,0,0,1,40,0,0,0,175,86,174,162,,,
TS78EN,TS7 8EN,TS,107,193.3,593,7,12.8,126,227.3,396.2,10,18.1,39,1,1.2,12.3,21.3,36.5,0,0,1,5,20,12,32,672,643,126,660,532,565,620
TS78ER,TS7 8ER,TS,107,134,593,,17,112.3,169.1,396.5,10,12.9,39,,1.2,11.4,16.4,36.8,0,0,0,6,16,4,20,420,296,,121,230,405,1107
TS78ES,TS7 8ES,TS,107,134.3,593,4,17.3,95.8,164.3,461.3,10,12.3,39,1,1,10.1,15.1,37,0,1,0,3,13,3,16,302,167,1,76,207,307,740
TS78ET,TS7 8ET,TS,29.4,132.3,593,,20,70,244.3,593,6.3,11.2,39,,4,8,18.3,39,0,0,0,3,2,1,3,414,390,,521,252,168,0
TS78EU,TS7 8EU,TS,107,170.1,593,,,99.7,170.1,593,10,15.1,39,,,11.2,15.1,39,0,0,0,0,6,1,7,320,146,,,320,274,0
TS78EX,TS7 8EX,TS,107,144.5,593,,15,119.9,176.9,462,10,14.4,39,,1,13.8,17.8,37.5,0,0,0,3,10,2,12,520,377,,12,621,517,0
TS78EY,TS7 8EY,TS,107,109,460,,,87.7,109,395.5,10,11.9,36,,,10.1,11.9,36,0,0,0,0,27,2,29,353,228,,,329,353,676
TS78EZ,TS7 8EZ,TS,37.3,51.2,107,,18.5,72.8,72.8,,8.9,7,13.12,,2.5,10.2,10.2,,0,0,0,4,6,0,6,67,29,,30,91,91,
TS78HA,TS7 8HA,TS,34.7,66.1,205,,17.3,83.1,83.1,,8,8.1,21,,1.7,10.3,10.3,,0,0,0,7,20,0,20,150,69,,24,186,186,
TS78HB,TS7 8HB,TS,34.2,44.7,107,,15,52.3,52.3,,6.8,6.2,10,,1,7.5,7.5,,0,0,0,1,4,0,4,337,377,,26,414,414,
TS78HD,TS7 8HD,TS,36.6,58.2,107,,20,83.7,83.7,,5.8,7.4,10,,5.5,8.7,8.7,,0,0,0,2,3,0,3,129,131,,131,85,85,
TS78HE,TS7 8HE,TS,25.3,52.7,205,8,20,113,113,,5.7,6.4,21,0,3.8,11.8,11.8,,0,0,1,6,4,0,4,116,58,180,137,70,70,
TS78HF,TS7 8HF,TS,35.4,73,205,,17.6,98.2,98.2,,6.9,8.1,21,,2.8,10.5,10.5,,0,0,0,5,11,0,11,150,57,,147,152,152,
