postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
RG13EG,RG1 3EG,RG,107,191.9,1096,8,18,146.2,212.9,713.5,10,16,49,1,1,14.4,17.7,42.5,0,0,1,1,15,2,17,359,310,96,229,338,298,0
RG13EJ,RG1 3EJ,RG,47.6,48.6,78.12,,21,76.3,76.3,,6.8,9.1,19.53,,1.3,17,17,,0,0,0,3,3,0,3,428,385,,219,638,638,
RG13EN,RG1 3EN,RG,64.1,56.9,79.97,7.5,14.5,64.2,64.2,,18.2,13.6,20,1,3.3,15.4,15.4,,0,0,2,4,37,0,37,527,389,330,500,512,512,
RG13EW,RG1 3EW,RG,74.1,58,80,9.3,15,72.6,72.6,,19.5,14.5,20,1.3,1,18.6,18.6,,0,0,3,2,16,0,16,497,502,431,110,558,558,
RG13FA,RG1 3FA,RG,360,321.8,360,,,150,321.8,360,180,180,180,,,0,147.3,180,0,0,0,0,2,9,11,202,190,,,0,92,112
RG13FB,RG1 3FB,RG,78.1,67.7,160,,19,81.6,81.6,,18.9,14.5,30,,1,18.3,18.3,,0,0,0,2,7,0,7,354,310,,136,416,416,
RG13FE,RG1 3FE,RG,50,260.4,1000,9,22.7,94.4,334.6,875,1.2,1,1.28,0,1.3,0,0,0,0,0,1,3,9,4,13,151,114,306,49,0,0,0
RG13FF,RG1 3FF,RG,50,118,1000,,22.5,86.4,183.4,571.4,1.3,2,20,,1.3,0.7,0.6,0,0,0,0,24,28,7,35,411,355,,361,14,11,0
RG13FG,RG1 3FG,RG,360,277.9,1000,,,122.7,277.9,409.2,180,180,180,,,0,90,166.2,0,0,0,0,11,13,24,169,196,,,0,85,156
RG13FH,RG1 3FH,RG,360,299,1000,,,106.1,299,427.6,180,180,180,,,0,92.6,154.3,0,0,0,0,14,21,35,270,147,,,0,131,219
RG13FJ,RG1 3FJ,RG,360,350.7,360,,,80,350.7,360,180,174.7,180,,,20,174.7,180,0,0,0,0,1,29,30,222,156,,,68,208,212
RG13FL,RG1 3FL,RG,360,360,360,,,,360,360,180,180,180,,,,180,180,0,0,0,0,0,12,12,177,116,,,,147,147
RG13FN,RG1 3FN,RG,360,360,360,,,,360,360,180,180,180,,,,180,180,0,0,0,0,0,16,16,221,156,,,,180,180
RG13FP,RG1 3FP,RG,360,360,360,,,,360,360,180,180,180,,,,180,180,0,0,0,0,0,12,12,220,128,,,,202,202
RG13FQ,RG1 3FQ,RG,360,344.6,360,,,160,344.6,360,180,168.5,180,,,30,168.5,180,0,0,0,0,1,12,13,348,208,,,1532,321,220
RG13FR,RG1 3FR,RG,150,291.1,1000,,,120.2,291.1,875,67.5,67.5,115,,,0.5,2.5,9.6,0,0,0,0,41,12,53,556,556,,,17,21,34
RG13FS,RG1 3FS,RG,150,307.6,1000,,,115.2,307.6,750,,,,,,0,0,0,0,0,0,0,23,10,33,,,,,0,0,0
