postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
YO177FN,YO17 7FN,YO,36.8,33.5,40,,19.7,36.9,36.9,,6.5,6.5,9.43,,5.3,6.9,6.9,,0,0,0,3,12,0,12,495,281,,172,577,577,
YO177FP,YO17 7FP,YO,43.4,44.2,69.57,6,19.5,47.7,47.7,,10,9.7,19.6,2,1,10.7,10.7,,0,0,1,2,25,0,25,548,364,165,247,587,587,
YO177FQ,YO17 7FQ,YO,53.3,52.6,74.79,,20,54.1,54.1,,10,11.9,20,,1,12.4,12.4,,0,0,0,1,21,0,21,462,324,,528,459,459,
YO177FR,YO17 7FR,YO,39.8,38.6,66.97,,20.2,42.8,42.8,,8.2,7.2,16.17,,1,8.6,8.6,,0,0,0,5,22,0,22,625,539,,434,669,669,
YO177FS,YO17 7FS,YO,42.2,38.1,54.02,,22,46.1,46.1,,6.7,5.9,10.64,,1,8.4,8.4,,0,0,0,4,8,0,8,543,426,,243,693,693,
YO177FW,YO17 7FW,YO,67.5,127.7,1000,,,85.4,127.7,720,15,22.1,115,,,17.3,22.1,88.8,0,0,0,0,56,4,60,418,394,,,392,418,787
YO177HA,YO17 7HA,YO,40,47.5,77.79,,20,52,52,,10,9.8,15.23,,1,11.2,11.2,,0,0,0,1,6,0,6,286,154,,10,333,333,
YO177HB,YO17 7HB,YO,34.3,40.7,80,5.5,20.4,57.5,57.5,,6.9,8.9,20,1,3.4,13.4,13.4,,0,1,1,13,20,0,20,201,136,38,158,235,235,
YO177HD,YO17 7HD,YO,72.4,53.2,79.91,7.5,13.8,67.8,67.8,,19.5,13.1,20,1.3,1,17.2,17.2,,0,0,4,5,26,0,26,275,232,38,202,326,326,
YO177HE,YO17 7HE,YO,40,43.7,79.67,6.3,15.7,53.9,53.9,,10,11,20,1,1,14.1,14.1,,1,0,3,3,23,0,23,183,107,57,31,225,225,
YO177HG,YO17 7HG,YO,59,53.7,74.84,6,,59,59,,14.7,13.7,20,1,,15.1,15.1,,0,0,1,0,9,0,9,1010,389,59,,1116,1116,
YO177HJ,YO17 7HJ,YO,47.4,51.7,80,,22,64.4,64.4,,10,11.3,20,,1.3,15.6,15.6,,0,0,0,3,7,0,7,173,131,,198,163,163,
YO177HL,YO17 7HL,YO,23.8,31.2,79.67,4,22,47.6,47.6,,1.9,5.7,20,3,1,12,12,,0,1,0,6,5,0,5,68,13,3,14,146,146,
YO177HP,YO17 7HP,YO,24.4,39,79.67,8,22.9,57.7,57.7,,1.3,7.3,20,0,1.2,14.1,14.1,,0,0,1,12,12,0,12,189,49,6,135,227,227,
YO177HQ,YO17 7HQ,YO,65.9,54.5,80,8,,60.3,60.3,,19.5,14.5,20,1,,16.1,16.1,,0,0,1,0,8,0,8,278,130,42,,307,307,
YO177HT,YO17 7HT,YO,76.1,57.5,79.91,9,23,63.8,63.8,,20,13.6,20,1,1,15.5,15.5,,0,0,1,1,13,0,13,137,66,1,1,148,148,
YO177JD,YO17 7JD,YO,52.5,51.3,80,,23.5,73.6,73.6,,10,10.4,20,,1,17.8,17.8,,0,0,0,4,5,0,5,866,547,,419,1223,1223,
YO177JE,YO17 7JE,YO,23.6,45.5,160,2,20.8,89.5,89.5,,1.3,8.2,30,0,1.4,20,20,,0,1,0,16,10,0,10,338,185,30,322,328,328,
YO177JF,YO17 7JF,YO,66.6,110.2,1000,6.3,20.8,91.7,183.8,552.5,14.8,17.7,115,1,1.1,20.6,31,72.5,1,0,2,13,16,4,20,395,180,20,268,369,494,995
YO177JH,YO17 7JH,YO,51.7,186.6,1000,,19.4,100,353.8,607.5,10.7,25.8,115,,1.1,22.5,50.6,78.8,0,0,0,8,4,4,8,492,283,,237,322,746,1170
YO177JJ,YO17 7JJ,YO,23.3,50.3,220,5,20.9,124,124,,1.2,7.3,30,1,1.2,22,22,,0,0,1,11,5,0,5,259,136,19,167,508,508,
YO177JP,YO17 7JP,YO,68.9,58.5,80,,19.7,64.1,64.1,,18.4,14.5,20,,1,16.4,16.4,,0,0,0,3,21,0,21,437,313,,148,479,479,
YO177JQ,YO17 7JQ,YO,78.1,59.7,79.67,,24,68.8,68.8,,19.5,14,20,,1,17.3,17.3,,0,0,0,1,4,0,4,765,564,,107,929,929,
YO177JS,YO17 7JS,YO,23.1,28.5,66.8,2,21.3,52.5,52.5,,9.3,9.8,19.53,1,6.3,19.5,19.5,,0,1,0,3,2,0,2,262,192,33,345,253,253,
YO177JU,YO17 7JU,YO,78.1,63.1,80,,21.8,68.6,68.6,,19.8,15.3,20,,1.3,17.1,17.1,,0,0,0,4,30,0,30,397,394,,216,421,421,
YO177JX,YO17 7JX,YO,57.3,52.9,78.12,,20,63.8,63.8,,14.8,12.8,20,,1,16.7,16.7,,0,0,0,2,6,0,6,322,45,,953,111,111,
YO177JY,YO17 7JY,YO,76.7,64.1,80,,21,68.9,68.9,,19.3,16.2,20,,1,17.9,17.9,,0,0,0,1,9,0,9,988,694,,119,1084,1084,
YO177JZ,YO17 7JZ,YO,54.8,56.5,80,,19.8,65.1,65.1,,12.3,13,20,,1,15.8,15.8,,0,0,0,4,17,0,17,595,466,,276,670,670,
YO177LA,YO17 7LA,YO,23.4,36.2,73.7,,22.7,56.5,56.5,,1.3,6.7,20,,1.3,15,15,,0,0,0,3,2,0,2,408,104,,202,718,718,
YO177LB,YO17 7LB,YO,75.1,59.4,80,10,21,68.1,68.1,,19.5,15.3,20,1,7,17.4,17.4,,0,0,1,3,19,0,19,439,295,80,113,510,510,
YO177LD,YO17 7LD,YO,69,59.8,79.91,,20.7,65.1,65.1,,16.6,14.3,20,,1.3,16.1,16.1,,0,0,0,3,22,0,22,540,301,,450,552,552,
