postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
BL82BN,BL8 2BN,BL,39.1,36.2,66.71,6.3,,44.4,44.4,,7.6,8.3,18.39,0.7,,10.5,10.5,,0,1,2,0,11,0,11,538,511,70,,666,666,
BL82BQ,BL8 2BQ,BL,39.1,39.2,72.75,7,25.5,51.1,51.1,,7.2,9.3,20,1.3,5.1,12.6,12.6,,0,1,3,8,20,0,20,499,336,362,503,524,524,
BL82BT,BL8 2BT,BL,41.5,40.3,79.66,8,26,56.2,56.2,,9,8.9,20,1,9,12,12,,0,0,2,1,5,0,5,209,126,91,300,238,238,
BL82BU,BL8 2BU,BL,60.4,58,66.2,,,58,58,,13.5,13.5,19.98,,,13.5,13.5,,0,0,0,0,8,0,8,511,571,,,511,511,
BL82BW,BL8 2BW,BL,30.7,24.8,39.06,7.3,18,34.8,34.8,,6.2,4.9,7.85,1,5,7,7,,0,1,2,1,6,0,6,407,188,130,514,528,528,
BL82DA,BL8 2DA,BL,78.1,96.3,327.91,7,,87.4,107.4,327.5,19.5,20,49.91,1,,19.8,22.3,50,0,0,3,0,22,2,24,810,848,6,,858,877,1086
BL82DB,BL8 2DB,BL,78.1,86.1,303.55,4.5,23,86.4,92.8,304,19.5,19,49.9,1,9,19.4,20.3,50,0,1,1,1,33,1,34,598,368,13,48,667,648,41
BL82DD,BL8 2DD,BL,60.7,51.1,76.46,3,25,56.4,56.4,,12.7,12.7,20,1,8,13.9,13.9,,0,1,0,1,14,0,14,266,103,2,31,301,301,
BL82DE,BL8 2DE,BL,62.6,56.2,158.4,4.8,29,65.8,65.8,,15,13.1,23.85,0.8,5,15.5,15.5,,0,4,2,1,35,0,35,405,145,72,419,462,462,
BL82DF,BL8 2DF,BL,39.5,42.2,68.11,4,,44.5,44.5,,9.1,8.8,16.37,1,,9.2,9.2,,0,1,0,0,17,0,17,312,177,11,,330,330,
BL82DG,BL8 2DG,BL,39.3,43.1,64.22,,11,44.6,44.6,,7.4,7.9,19.03,,1,8.2,8.2,,0,0,0,1,22,0,22,448,323,,17,467,467,
BL82DH,BL8 2DH,BL,60.8,62.6,159.83,5,,69.8,69.8,,16.7,15.3,30.04,1,,17.1,17.1,,0,1,1,0,16,0,16,408,226,253,,428,428,
BL82DJ,BL8 2DJ,BL,60.8,70.8,159.86,5.5,29,77.1,77.1,,19.5,16.3,30.05,1,10,17.7,17.7,,0,1,1,1,27,0,27,492,312,156,24,516,516,
BL82DL,BL8 2DL,BL,77.3,69.7,79.67,,,69.7,69.7,,19.8,18.1,20,,,18,18,,0,0,0,0,6,0,6,621,652,,,621,621,
BL82DP,BL8 2DP,BL,74.9,57.6,78.12,5,,70.8,70.8,,19.5,14.7,19.98,1,,18.1,18.1,,0,1,1,0,8,0,8,581,639,74,,708,708,
BL82DR,BL8 2DR,BL,62.7,59.8,79.67,,,59.8,59.8,,18.9,15.5,20,,,15.5,15.5,,0,0,0,0,14,0,14,522,374,,,522,522,
BL82DS,BL8 2DS,BL,78.9,77,159.06,,,77,77,,19.8,18.7,29.96,,,18.7,18.7,,0,0,0,0,10,0,10,621,329,,,621,621,
BL82DT,BL8 2DT,BL,78.1,75.1,80,,,75.1,75.1,,19.5,18.8,20,,,18.8,18.8,,0,0,0,0,12,0,12,1000,448,,,1000,1000,
BL82DU,BL8 2DU,BL,51.6,68.9,159.96,7,,72.5,72.5,,14.8,15.7,30.03,1,,16.6,16.6,,0,0,2,0,34,0,34,612,467,191,,600,600,
