postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
PO130EE,PO13 0EE,PO,107,163.2,593,2,,92.1,167.6,480.7,18.7,18.6,39,0,,14.6,19.1,37.7,0,1,0,0,29,7,36,865,433,5,,806,720,366
PO130EF,PO13 0EF,PO,77,89.3,205,,29,96,96,,16.9,15.4,21,,19,15,15,,0,0,0,1,9,0,9,577,375,,22,639,639,
PO130EG,PO13 0EG,PO,54.8,97.8,205,,,97.8,97.8,,10.5,14.1,21,,,14.1,14.1,,0,0,0,0,11,0,11,852,766,,,852,852,
PO130EH,PO13 0EH,PO,205,153.6,331,,,135.8,153.5,331,21,16.3,36,,,14.4,16.4,36,0,0,0,0,10,1,11,818,664,,,749,744,692
PO130EJ,PO13 0EJ,PO,54.1,72.6,205,,,72.7,72.7,,10,11.2,21,,,11.3,11.3,,0,0,0,0,12,0,12,518,420,,,475,475,
PO130EL,PO13 0EL,PO,58.4,96.5,331,,,86.3,96.5,331,14.9,15,36,,,14.1,15,36,0,0,0,0,23,1,24,695,409,,,654,666,947
PO130EN,PO13 0EN,PO,84.6,118.1,331,,23,106.3,126.7,331,12.6,15.4,36,,7,14.1,16.1,36,0,0,0,2,20,2,22,552,328,,302,577,525,0
PO130EP,PO13 0EP,PO,107,82.9,205,6,,85.6,85.6,,10,9.9,21,1,,10.2,10.2,,0,0,1,0,29,0,29,320,199,186,,302,302,
PO130EQ,PO13 0EQ,PO,39.9,39.4,62.88,6,24,43.5,43.5,,8.8,9.2,14.2,1,6,10.1,10.1,,0,0,1,1,12,0,12,81,65,36,65,86,86,
PO130ER,PO13 0ER,PO,78.1,87.8,247.83,0,,93.6,93.6,,19.8,19.5,45.99,0,,20.7,20.7,,1,0,0,0,15,0,15,144,93,1,,144,144,
PO130ES,PO13 0ES,PO,107,119.6,205,,,119.6,119.6,,16.2,16.1,21,,,16.1,16.1,,0,0,0,0,7,0,7,424,145,,,424,424,
PO130EU,PO13 0EU,PO,78.1,77.4,205,,26,82,82,,12.1,14.4,21,,14,14.5,14.5,,0,0,0,1,11,0,11,263,189,,11,286,286,
PO130EX,PO13 0EX,PO,47.8,60.6,155.86,1,,69.8,69.8,,10,11.4,26.51,0.5,,13,13,,2,0,0,0,13,0,13,645,189,9,,693,693,
PO130EY,PO13 0EY,PO,107,133.7,460,2,,118.8,143.1,460,10,13.1,36,1,,12.2,13.9,36,1,0,0,0,13,1,14,207,175,64,,202,188,0
PO130EZ,PO13 0EZ,PO,66.8,76.6,205,2,,82.3,82.3,,10,11.1,21,0.5,,11.8,11.8,,1,1,0,0,26,0,26,241,105,39,,257,257,
PO130FB,PO13 0FB,PO,63.9,77.5,331,5.4,,95.5,105.7,331,10,12,36,0.7,,15.5,16.4,36,1,2,6,0,22,1,23,109,36,23,,135,133,83
PO130FD,PO13 0FD,PO,107,121.7,205,,,121.7,121.7,,19.5,17.5,21,,,17.4,17.4,,0,0,0,0,7,0,7,1290,1072,,,1290,1290,
PO130FG,PO13 0FG,PO,74.7,74.2,79.58,,,74.2,74.2,,20,19.9,20,,,20,20,,0,0,0,0,6,0,6,401,126,,,334,334,
PO130FU,PO13 0FU,PO,66.1,62.2,78.11,,,62.1,62.1,,19.5,15.5,20,,,15.6,15.6,,0,0,0,0,7,0,7,478,359,,,478,478,
PO130FW,PO13 0FW,PO,8.6,17.9,57.73,8,,58,58,,0.8,4.1,17.71,0.8,,18,18,,0,0,4,0,1,0,1,9,8,2,,18,18,
PO130GN,PO13 0GN,PO,65.7,80.5,205,,,80.5,80.5,,16.2,15.2,21,,,15.3,15.3,,0,0,0,0,8,0,8,961,1052,,,961,961,
PO130GP,PO13 0GP,PO,66.6,60.6,78.11,,,60.6,60.6,,19.3,16.6,19.53,,,16.6,16.6,,0,0,0,0,7,0,7,1307,892,,,1307,1307,
PO130HA,PO13 0HA,PO,54.6,79.4,331,1.3,24,80.9,90.5,331,10,12,36,0.7,5,12.6,13.5,36,2,1,0,1,25,1,26,179,73,6,0,206,199,0
PO130HB,PO13 0HB,PO,107,92.9,107,,,92.8,92.8,,10,11.4,14.99,,,11.5,11.5,,0,0,0,0,6,0,6,383,40,,,384,384,
PO130HE,PO13 0HE,PO,52,98.4,205,,,98.4,98.4,,10,12.4,21,,,12.4,12.4,,0,0,0,0,7,0,7,670,192,,,670,670,
PO130HF,PO13 0HF,PO,107,119.5,593,1,29,99.2,134.5,593,10,11.6,39,1,7,10.6,12.6,39,1,0,0,1,13,1,14,348,201,15,32,398,370,0
PO130HG,PO13 0HG,PO,107,164.6,460,1,,131.5,197.2,460,10,14.6,36,1,,12.8,17.4,36,1,0,0,0,4,1,5,149,96,85,,133,162,279
PO130HH,PO13 0HH,PO,78.1,167,593,0,,81.4,183.7,593,19.5,18.9,39,0,,16.1,20.7,39,1,0,0,0,8,2,10,195,161,2,,243,195,0
PO130HJ,PO13 0HJ,PO,107,106.3,205,,,106.3,106.3,,10,12.6,29.97,,,12.6,12.6,,0,0,0,0,16,0,16,402,60,,,377,377,
PO130HL,PO13 0HL,PO,78.1,83.1,159.88,,,83.1,83.1,,19.5,16,24.02,,,16,16,,0,0,0,0,20,0,20,380,221,,,380,380,
PO130HN,PO13 0HN,PO,92.6,93.8,205,1.5,29,103.8,103.8,,10,13.4,21,0.5,14,14.4,14.4,,1,1,0,1,25,0,25,276,108,6,6,287,287,
PO130HP,PO13 0HP,PO,107,156,331,10,,130.9,170.6,329.5,19.5,18.8,49.96,1,,15,20.6,43,0,0,1,0,8,2,10,706,781,25,,626,774,1367
PO130HR,PO13 0HR,PO,158.7,175.8,593,2,,148.8,193.2,593,21,19.3,39,1,,19.2,21.2,39,0,1,0,0,9,1,10,821,1057,0,,1003,903,1
PO130HS,PO13 0HS,PO,107,143,593,1.5,,107.7,149.9,396.2,10,15.1,39,0.5,,12.3,15.8,36.5,1,1,0,0,35,6,41,653,447,62,,535,618,1105
PO130HT,PO13 0HT,PO,107,140.7,593,1.5,15,111.2,156.3,494.3,10,13.1,39,0.5,3.5,11.4,14.4,37.5,2,0,0,2,30,4,34,545,404,37,325,602,572,348
PO130HU,PO13 0HU,PO,57.4,67.4,107,,,67.4,67.4,,10,13.7,19.98,,,13.7,13.7,,0,0,0,0,10,0,10,516,422,,,516,516,
PO130HW,PO13 0HW,PO,89.5,106,460,2,17,98.3,114.7,460,10,12.8,36,1,10,12.4,13.5,36,0,1,0,1,21,1,22,401,227,35,292,362,404,1286
PO130HX,PO13 0HX,PO,107,125.1,331,2,,109.1,128.7,331,10,15.1,36,1,,13.5,15.5,36,1,0,0,0,31,3,34,729,449,120,,608,747,2185
PO130HY,PO13 0HY,PO,107,102.9,331,3,,101.1,114.6,331,10,15,36,0.5,,15.5,16.7,36,0,2,0,0,16,1,17,592,583,33,,658,657,641
PO130HZ,PO13 0HZ,PO,107,167.8,593,2,,108.4,175.7,462,16.8,17.9,39,1,,14.4,18.8,37.5,0,1,0,0,17,4,21,793,957,34,,856,754,321
PO130JA,PO13 0JA,PO,107,119.7,331,0.5,,112.6,128.2,331,15.6,15.5,36,0.5,,15.1,16.6,36,2,0,0,0,26,2,28,583,358,5,,650,625,295
PO130JB,PO13 0JB,PO,95.4,123.6,331,,,109.8,123.6,331,19.5,17.6,36,,,16.3,17.6,36,0,0,0,0,15,1,16,652,354,,,592,652,1561
