postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
DN401HD,DN40 1HD,DN,17.6,84.5,331,,17.3,107,219,331,1.1,8.4,36,,1,10,23,36,0,0,0,4,1,1,2,276,151,,185,99,457,815
DN401HE,DN40 1HE,DN,107,138.1,460,9,17.3,180.5,236.4,460,10,12.5,36,1,1,18.3,21.8,36,0,0,1,3,4,1,5,584,305,184,510,861,708,97
DN401HF,DN40 1HF,DN,16.3,93.9,460,,15.4,107,224.7,460,1.1,7.6,36,,1,10,18.7,36,0,0,0,5,2,1,3,228,132,,199,300,200,0
DN401HG,DN40 1HG,DN,107,131,460,,17.8,156,215.9,395.5,10,12.3,36,,1.2,15.5,20.6,36,0,0,0,6,6,2,8,592,284,,367,523,687,1179
DN401HH,DN40 1HH,DN,22.5,76.8,205,,19,146.2,146.2,,1.2,7.2,21,,1.2,14.4,14.4,,0,0,0,6,5,0,5,566,489,,295,892,892,
DN401HJ,DN40 1HJ,DN,62.8,131.1,460,,16.7,185.4,245.4,395.5,5.6,12.4,36,,1.1,18.8,23.7,36,0,0,0,7,5,2,7,640,617,,553,712,728,768
DN401HL,DN40 1HL,DN,17.7,58.9,205,8,17.4,172.3,172.3,,1.2,5.4,21,1,1,17.3,17.3,,0,0,1,7,3,0,3,548,506,506,361,1001,1001,
DN401HN,DN40 1HN,DN,62.1,113,331,5,17,172.3,212,331,5.6,11.4,36,1,1,17.3,22,36,0,0,1,3,3,1,4,508,488,57,472,693,647,511
DN401HP,DN40 1HP,DN,107,163.2,593,,16.8,139.7,236.4,526.5,10,13.4,39,,1,13.7,19.6,37.5,0,0,0,4,6,2,8,658,501,,351,863,647,0
DN401HQ,DN40 1HQ,DN,21.2,77.9,331,7,18.3,146.8,173.1,331,1.2,7.6,36,1,1.2,14.7,17.7,36,0,0,1,10,6,1,7,609,343,84,385,781,829,1114
DN401HR,DN40 1HR,DN,64.5,83,205,,19.8,146.2,146.2,,5.6,7.7,21,,1,14.4,14.4,,0,0,0,5,5,0,5,530,502,,301,759,759,
DN401HS,DN40 1HS,DN,107,88.8,460,5,19.7,107,151.1,460,10,7.6,36,1,1.2,10,13.3,36,0,1,0,6,7,1,8,531,485,118,382,650,694,1008
DN401HT,DN40 1HT,DN,107,175,593,,21.3,126.6,240.9,526.5,10,13.9,39,,1,12.2,19.4,37.5,0,0,0,3,5,2,7,818,731,,247,1177,945,366
DN401HU,DN40 1HU,DN,107,167.6,593,,18,97.8,205,526.5,10,13.2,39,,1,9.2,16.3,37.5,0,0,0,2,6,2,8,348,238,,212,202,251,401
DN401HW,DN40 1HW,DN,107,146.7,331,5,,139.7,167,331,10,14.8,36,1,,13.7,16.9,36,0,1,0,0,6,1,7,704,233,110,,803,688,0
DN401HX,DN40 1HX,DN,107,102.8,331,,16,126.6,160.7,331,10,10.1,36,,1,12.2,16.2,36,0,0,0,4,5,1,6,775,830,,877,432,578,1311
DN401HY,DN40 1HY,DN,64,79.2,205,,18.7,139.7,139.7,,5.6,7.4,21,,1.2,13.7,13.7,,0,0,0,6,6,0,6,535,238,,429,553,553,
DN401HZ,DN40 1HZ,DN,18,58.1,205,,17.3,139.7,139.7,,1.2,5.3,21,,1.1,13.7,13.7,,0,0,0,12,6,0,6,507,426,,372,778,778,
DN401JA,DN40 1JA,DN,17.1,87.3,460,,14.4,156,257.3,460,1.1,7.4,36,,1,15.5,22.3,36,0,0,0,7,2,1,3,479,132,,110,1321,1342,1385
