postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
HP224BN,HP22 4BN,HP,54.8,56.4,78.68,,19,57.7,57.7,,12.6,13.9,20,,3,14.3,14.3,,0,0,0,1,28,0,28,356,175,,8,355,355,
HP224BP,HP22 4BP,HP,41.1,39.8,65.92,8,12,45.7,45.7,,7.4,8.1,17.43,1,1,9.5,9.5,,0,0,1,1,10,0,10,312,110,38,10,370,370,
HP224BS,HP22 4BS,HP,75.4,57,79.66,,14,67.8,67.8,,13,12.8,20,,1,15.8,15.8,,0,0,0,1,4,0,4,104,88,,201,81,81,
HP224BT,HP22 4BT,HP,19.6,18,22.22,7.5,19.6,,,,1,1,1.21,1,1,,,,0,0,2,14,0,0,0,135,121,139,125,,,
HP224BU,HP22 4BU,HP,40,45.8,78.21,8.5,13,56.5,56.5,,14.3,11.9,20,1,1,15.1,15.1,,0,0,2,1,10,0,10,372,315,28,360,405,405,
HP224BW,HP22 4BW,HP,78.1,69.2,182.94,7,16.3,86.2,86.2,,19.5,16.1,30.01,1,4,20.1,20.1,,0,0,1,3,13,0,13,486,417,10,18,593,593,
HP224BX,HP22 4BX,HP,19.4,19,52.46,6,18.6,52,52,,1.1,1.2,10,0,1,10,10,,0,0,1,48,1,0,1,292,127,23,280,266,266,
HP224DA,HP22 4DA,HP,54.8,88.9,160.83,,,89,89,,10,18.1,30.28,,,18,18,,0,0,0,0,5,0,5,141,150,,,141,141,
HP224DJ,HP22 4DJ,HP,13,14.6,22.57,7.5,16.7,,,,1.2,1.2,1.84,1,1.3,,,,0,0,2,7,0,0,0,308,149,107,321,,,
HP224DP,HP22 4DP,HP,12.9,21.2,54.77,8,13.4,47.5,47.5,,1.2,3.8,13.53,1,1.2,11.5,11.5,,0,0,1,5,2,0,2,442,334,8,587,298,298,
HP224DR,HP22 4DR,HP,16.2,27.3,63.31,2,14.4,50,50,,1.7,4.1,9.26,1,1.4,8.3,8.3,,1,0,0,5,4,0,4,331,188,6,166,619,619,
HP224DU,HP22 4DU,HP,54.8,59.1,78.51,,,59.1,59.1,,12.6,13.8,20,,,13.8,13.8,,0,0,0,0,20,0,20,345,276,,,345,345,
HP224DZ,HP22 4DZ,HP,54.3,50.6,78.11,2.5,,55.5,55.5,,10,12.9,20,0.5,,14.2,14.2,,1,1,0,0,20,0,20,355,286,2,,373,373,
HP224EB,HP22 4EB,HP,75,62.7,79.67,,27,69.8,69.8,,18.8,16.2,20,,10,17.4,17.4,,0,0,0,1,5,0,5,741,495,,6,888,888,
HP224EF,HP22 4EF,HP,9.2,24.5,62.94,7.3,,59,59,,1,5.5,20,0.8,,15,15,,0,1,3,0,2,0,2,205,197,258,,100,100,
HP224EJ,HP22 4EJ,HP,5.2,3.6,6.2,3.6,,,,,0.5,0.6,0.82,0.6,,,,,3,0,4,0,0,0,0,64,63,37,,,,
HP224ER,HP22 4ER,HP,20.7,17.4,22.24,6,18.9,,,,0.8,0.8,1.08,0,0.9,,,,0,0,1,8,0,0,0,47,24,0,41,,,
HP224EU,HP22 4EU,HP,200,158.7,300,5.3,12,200,280,300,200,155.9,300,0.7,1,200,280,300,1,0,2,1,1,4,5,288,228,79,3,281,412,445
HP224EW,HP22 4EW,HP,48.8,45.2,71.03,5,,48.3,48.3,,10,11.2,19.4,1,,12,12,,0,1,0,0,13,0,13,326,221,24,,350,350,
HP224EX,HP22 4EX,HP,13.6,135.2,300,10,12.3,,300,300,1,129.1,300,1,1,,300,300,0,0,1,3,0,3,3,349,80,385,41,,644,644
HP224EZ,HP22 4EZ,HP,12,61.6,300,8,12,30,165,300,1.1,55.5,300,1,1,30,165,300,0,0,2,2,1,1,2,320,265,45,247,862,670,477
HP224FE,HP22 4FE,HP,66.5,65.4,79.67,,,65.3,65.3,,19.8,18.1,20,,,18.2,18.2,,0,0,0,0,6,0,6,309,127,,,309,309,
HP224FF,HP22 4FF,HP,19.7,18.6,23.44,8,19.7,,,,1.1,1.1,1.22,1,1.1,,,,0,0,1,10,0,0,0,441,453,70,434,,,
HP224FG,HP22 4FG,HP,22.8,21.2,24.38,,21.2,,,,1.1,1.1,1.18,,1.2,,,,0,0,0,6,0,0,0,291,305,,291,,,
HP224FL,HP22 4FL,HP,55,156,1000,,,82.6,156,552,10,24.7,115,,,15.7,24.7,73,0,0,0,0,27,5,32,598,528,,,585,598,669
HP224HB,HP22 4HB,HP,12.8,153.8,1000,8,12.2,,400,400,1,148,1000,1,0.8,,400,400,0,0,6,6,0,7,7,386,176,124,49,,844,844
HP224HD,HP22 4HD,HP,15.2,137,300,5.3,13.4,150,275,300,1.2,132.5,300,0.8,1,150,275,300,0,3,3,7,2,10,12,150,103,26,80,242,215,210
HP224HJ,HP22 4HJ,HP,15,74.7,300,5.8,15.5,100,260,300,1,65.7,300,0.8,1,100,260,300,1,0,3,11,1,4,5,263,181,118,161,585,552,543
HP224HL,HP22 4HL,HP,100,156.8,400,9,16.1,78,236.9,309.1,100,151.9,400,1,1,78,236.9,309.1,0,0,2,7,5,11,16,379,220,2,182,426,464,482
HP224HN,HP22 4HN,HP,165,158.2,300,6,10,30,222.9,300,165,156.3,300,1,1,30,222.9,300,0,0,2,1,2,5,7,203,134,85,71,121,255,309
HP224HR,HP22 4HR,HP,8,203.6,1000,5.8,,,533.3,533.3,0.9,200.4,1000,0.6,,,533.3,533.3,1,0,4,0,0,3,3,5142,176,110,,,11816,11816
HP224HS,HP22 4HS,HP,15.7,103,300,8.3,14.1,76.7,216.3,300,1.1,96.6,300,0.7,0.9,76.7,216.3,300,0,0,3,7,3,5,8,125,119,47,126,136,153,162
HP224HT,HP22 4HT,HP,5.4,5.8,9.44,5.8,,,,,0.8,0.8,1,0.8,,,,,0,3,5,0,0,0,0,202,190,126,,,,
HP224HW,HP22 4HW,HP,12.9,131.9,300,3.7,13,,300,300,1,129,300,0.7,1,,300,300,1,1,1,1,0,3,3,156,92,19,92,,315,315
HP224JA,HP22 4JA,HP,17.9,16,22.07,7.5,17.9,,,,1.1,0.9,1.18,0.8,1,,,,0,0,4,18,0,0,0,145,107,145,137,,,
HP224JB,HP22 4JB,HP,15.2,16.5,21.72,,16.5,,,,0.8,0.9,1.16,,0.9,,,,0,0,0,10,0,0,0,300,329,,300,,,
HP224JE,HP22 4JE,HP,17.6,16.7,20.89,7,18.3,,,,0.8,0.9,1.08,1,0.8,,,,0,0,1,6,0,0,0,405,433,68,461,,,
HP224JF,HP22 4JF,HP,18.6,18.2,23.27,10,18.6,,,,1.1,1,1.22,1,1,,,,0,0,1,20,0,0,0,127,59,267,114,,,
HP224JL,HP22 4JL,HP,22.2,23.4,78.12,8,22,78,78,,1.1,1.7,19.53,0,1.1,20,20,,0,0,1,28,1,0,1,322,134,170,313,417,417,
HP224JN,HP22 4JN,HP,20.6,20.2,24.38,8,20.9,,,,1.1,1,1.25,0,1.1,,,,0,0,1,18,0,0,0,134,71,249,120,,,
HP224JS,HP22 4JS,HP,19.4,16.8,21.57,7,18.3,,,,1.1,1,1.17,0,1,,,,0,0,1,7,0,0,0,45,12,14,36,,,
HP224JT,HP22 4JT,HP,14.3,14.9,19.53,8,16.2,,,,1,1,1.11,1,1,,,,0,0,1,5,0,0,0,155,75,63,174,,,
HP224JU,HP22 4JU,HP,16.9,16.2,22.25,9,17.3,,,,1.1,1,1.22,0.5,1.1,,,,0,0,2,13,0,0,0,318,108,42,360,,,
HP224JX,HP22 4JX,HP,18.7,18.2,20.71,,18.2,,,,1.1,1,1.15,,1,,,,0,0,0,6,0,0,0,126,65,,84,,,
HP224JZ,HP22 4JZ,HP,15.3,16.7,19.53,,16.8,,,,1.1,1.1,1.27,,1.2,,,,0,0,0,5,0,0,0,261,97,,261,,,
HP224LE,HP22 4LE,HP,12.8,11.6,18.75,5.7,14.5,,,,0.8,0.9,1.16,0.7,1,,,,0,1,2,6,0,0,0,126,110,90,123,,,
HP224LF,HP22 4LF,HP,14.3,14.8,20.24,7,16.2,,,,1,1,1.24,1,1,,,,0,0,1,5,0,0,0,370,274,687,307,,,
HP224LG,HP22 4LG,HP,12.4,11.8,21.1,6.8,14.6,,,,0.8,0.9,1.26,0.7,0.9,,,,1,1,7,16,0,0,0,126,33,11,191,,,
HP224LH,HP22 4LH,HP,13.7,12.5,16.88,7.7,15.4,,,,0.9,0.9,1.18,1,1,,,,0,0,3,5,0,0,0,177,216,220,116,,,
HP224LP,HP22 4LP,HP,15.8,49.8,330,6,15.3,55,192.5,330,1.1,6.9,50,1,1.1,10,30,50,0,0,1,7,1,1,2,172,112,158,191,115,113,110
HP224LT,HP22 4LT,HP,19.8,66.1,160,,16.8,140,140,,1.2,11.7,30,,1.2,27.5,27.5,,0,0,0,6,4,0,4,309,292,,262,381,381,
HP224LU,HP22 4LU,HP,15.3,33.7,160,0,15,160,160,,1.1,5.2,30,1,1.2,30,30,,1,0,0,5,1,0,1,73,17,10,61,123,123,
HP224LX,HP22 4LX,HP,16.5,76.1,330,7,13.9,69.4,156.3,330,1.1,12,50,1,1,13.8,25.8,50,0,1,3,11,8,4,12,236,92,41,133,262,397,666
HP224LY,HP22 4LY,HP,80,120.2,330,,11,97.8,140,330,20,23.3,50,,1,22.2,27.3,50,0,0,0,2,9,2,11,388,296,,153,443,430,372
HP224LZ,HP22 4LZ,HP,14.8,35.7,80,,14.3,67.5,67.5,,1.2,6.6,20,,1,15,15,,0,0,0,3,2,0,2,229,186,,77,458,458,
HP224NA,HP22 4NA,HP,12.8,54.8,160,,11.3,120,120,,1.1,10.6,30,,1,25,25,,0,0,0,3,2,0,2,142,43,,155,124,124,
HP224NB,HP22 4NB,HP,55,76.6,160,7,,83.5,83.5,,10,15.5,30,1,,17,17,,0,0,1,0,10,0,10,315,299,0,,315,315,
HP224ND,HP22 4ND,HP,160,294.3,1000,,,100,294.3,553.3,30,43.6,115,,,22.5,43.6,71.7,0,0,0,0,4,3,7,544,297,,,381,544,761
HP224NF,HP22 4NF,HP,120,234.8,1000,4.5,,133.3,350,1000,25,32.8,115,1,,26.7,48.8,115,0,1,1,0,3,1,4,525,303,48,,456,764,1688
HP224NG,HP22 4NG,HP,80,205.3,550,,11,67.5,253.8,440,20,31.2,75,,1,15,38.8,62.5,0,0,0,1,2,2,4,433,151,,65,494,525,557
HP224NH,HP22 4NH,HP,39.1,41,79.67,3,23,45.2,45.2,,8.5,8.8,20,1,2,10.1,10.1,,0,1,0,4,26,0,26,511,265,10,302,563,563,
HP224NJ,HP22 4NJ,HP,34.4,31,39.83,,21.2,37.7,37.7,,6.3,6.3,9.76,,5,7.1,7.1,,0,0,0,6,9,0,9,540,201,,105,830,830,
HP224NL,HP22 4NL,HP,39.1,46.2,64.37,,,46.2,46.2,,10,9.9,10.84,,,10,10,,0,0,0,0,5,0,5,432,386,,,432,432,
HP224NN,HP22 4NN,HP,62.1,54,79.67,3,,61.3,61.3,,14.8,13,20,1,,14.7,14.7,,0,1,0,0,7,0,7,297,324,0,,297,297,
HP224NP,HP22 4NP,HP,79.7,70.6,79.67,,,70.6,70.6,,18.9,17.5,20,,,17.6,17.6,,0,0,0,0,5,0,5,174,219,,,174,174,
HP224NR,HP22 4NR,HP,76.6,65.7,79.66,3,,74.6,74.6,,18.3,14.6,20,1,,16.6,16.6,,0,1,0,0,7,0,7,273,137,10,,310,310,
HP224NS,HP22 4NS,HP,78.1,67.1,79.76,,,67.1,67.1,,19.5,15.1,20,,,15.1,15.1,,0,0,0,0,23,0,23,325,252,,,311,311,
HP224NT,HP22 4NT,HP,160,179.2,330,,,103.8,179.2,330,30,30,50,,,20,30,50,0,0,0,0,4,2,6,668,542,,,371,668,1262
HP224NW,HP22 4NW,HP,79.7,63.9,79.91,3.5,,70.6,70.6,,19.8,14.9,20,0.5,,16.5,16.5,,0,2,0,0,18,0,18,302,273,23,,334,334,
HP224NX,HP22 4NX,HP,17.6,16.6,20.14,10,17.2,,,,1,1,1.17,1,1,,,,0,0,1,12,0,0,0,221,132,0,185,,,
HP224PA,HP22 4PA,HP,31.2,29.7,78.58,7.4,22.2,39.8,39.8,,6.3,6.8,20,1.8,4.8,9.3,9.3,,0,1,4,12,20,0,20,401,281,99,284,527,527,
HP224PB,HP22 4PB,HP,33.8,28.2,40,5,17,37,37,,5,5.2,8.36,1,3,6.8,6.8,,0,1,0,1,4,0,4,219,102,136,68,278,278,
HP224PD,HP22 4PD,HP,39.5,42,68.25,,26,43.4,43.4,,8.3,9.8,16.4,,8,10,10,,0,0,0,1,11,0,11,420,311,,252,435,435,
HP224PE,HP22 4PE,HP,32.3,30.4,51.36,7,22.2,37.9,37.9,,6.4,6.1,13.07,1,4.9,7.2,7.2,,0,0,1,11,15,0,15,444,245,95,194,651,651,
HP224PF,HP22 4PF,HP,34.9,35.3,55.57,,26.3,42,42,,6.7,6.5,7.46,,6.3,6.5,6.5,,0,0,0,3,4,0,4,374,195,,256,463,463,
HP224PG,HP22 4PG,HP,28.8,27.6,38.07,9,24.3,34.8,34.8,,4.6,4.3,7.54,1,3,6.3,6.3,,0,0,1,3,4,0,4,321,260,0,235,386,386,
HP224PH,HP22 4PH,HP,37.1,31.7,41.85,7,24.7,38.3,38.3,,6.6,6.3,9.49,1,6.7,6.9,6.9,,0,0,1,3,7,0,7,278,252,10,225,340,340,
HP224PL,HP22 4PL,HP,36.1,33.5,52.46,4,21.5,38.8,38.8,,6.3,6.1,9.32,1,5,6.7,6.7,,0,1,0,6,19,0,19,296,160,26,412,274,274,
HP224PQ,HP22 4PQ,HP,37.1,34.6,39.91,,27,37.2,37.2,,6.6,6.6,7.81,,6,6.8,6.8,,0,0,0,2,6,0,6,909,528,,392,1082,1082,
HP224PR,HP22 4PR,HP,30.8,27,34.85,,18.5,32.7,32.7,,6.9,6,7.03,,4.5,7,7,,0,0,0,2,3,0,3,525,223,,155,772,772,
HP224PS,HP22 4PS,HP,78.1,66.6,79.91,6,17.3,73.2,73.2,,19.5,16.9,20,1,5,18.5,18.5,,0,0,1,4,39,0,39,632,477,93,26,691,691,
HP224PT,HP22 4PT,HP,55.8,50,77.47,5.5,30,59.8,59.8,,11,12.1,20,1,6,14.8,14.8,,1,0,1,1,11,0,11,195,87,4,192,213,213,
HP224PX,HP22 4PX,HP,69.3,63.7,80,8,13,68.8,68.8,,20,17.4,20,1,1,18.9,18.9,,0,0,1,1,21,0,21,467,439,14,44,508,508,
HP224PY,HP22 4PY,HP,62.8,52,69.57,9,,62.8,62.8,,20,15.8,20,1,,19.5,19.5,,0,0,1,0,4,0,4,271,180,112,,311,311,
HP224QA,HP22 4QA,HP,77.2,56.5,79.67,7,,68.8,68.8,,18.5,13.8,20,1,,17,17,,0,0,1,0,4,0,4,260,132,44,,314,314,
HP224QB,HP22 4QB,HP,49.1,48.4,79.91,8,18,53.5,53.5,,10,11.6,20,1,4,13,13,,0,0,4,2,43,0,43,487,236,97,93,542,542,
HP224QE,HP22 4QE,HP,53.3,54.3,76.65,,,54.2,54.2,,10,13.9,20,,,13.8,13.8,,0,0,0,0,5,0,5,566,635,,,566,566,
