postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
IG75EY,IG7 5EY,IG,40.5,66.4,205,,28,71.1,71.1,,6.6,9.6,21,,7,9.9,9.9,,0,0,0,1,8,0,8,547,515,,607,540,540,
IG75EZ,IG7 5EZ,IG,52.2,105.9,593,,,73.5,105.9,593,9.9,11.7,39,,,9.9,11.7,39,0,0,0,0,15,1,16,726,602,,,678,636,0
IG75GT,IG7 5GT,IG,71.3,55.3,79.67,,17,71.7,71.7,,19.5,13.9,20,,1.3,19.4,19.4,,0,0,0,3,7,0,7,555,512,,311,659,659,
IG75HA,IG7 5HA,IG,73.9,98.3,331,,17,89.1,107.7,331,17.3,15.5,36,,1,15.6,17.2,36,0,0,0,3,24,2,26,379,321,,234,385,396,522
IG75HB,IG7 5HB,IG,395.5,341.9,593,,13,76,388.9,514,36,28.6,39,,1,19.5,32.6,37.8,0,0,0,1,2,5,7,968,1194,,11,1513,690,361
IG75HD,IG7 5HD,IG,68.5,124.3,593,,17,90.9,129.9,462,10,15.1,39,,1,13.2,15.8,37.5,0,0,0,1,17,2,19,490,281,,102,513,459,0
IG75HE,IG7 5HE,IG,42.7,43.4,48.01,,,43.4,43.4,,7.4,8.1,11.74,,,8,8,,0,0,0,0,5,0,5,758,920,,,758,758,
IG75HF,IG7 5HF,IG,66.1,109.3,593,3.5,17,93.2,120.6,462,11.9,14.7,39,1,1,14.6,16.3,37.5,1,0,1,1,25,2,27,580,323,97,953,604,559,0
IG75HG,IG7 5HG,IG,59.2,121.7,460,,24.5,81.1,130.1,363.3,12,16.5,36,,8.5,13.2,17.2,36,0,0,0,2,19,4,23,509,433,,193,550,537,472
IG75HH,IG7 5HH,IG,54.8,98.8,331,,22.7,84.1,111.5,331,10,13.7,36,,7,12.2,14.8,36,0,0,0,3,16,2,18,427,263,,110,401,480,1113
IG75HJ,IG7 5HJ,IG,39.1,65.5,331,,20,70.3,78.7,331,6.8,8.1,36,,2.6,8.9,9.8,36,0,0,0,9,30,1,31,511,345,,520,475,492,1001
IG75HQ,IG7 5HQ,IG,66.2,108.1,331,,,87.9,108.2,331,15.2,16.9,36,,,15.1,16.8,36,0,0,0,0,11,1,12,363,334,,,351,363,500
IG75HX,IG7 5HX,IG,78.1,108.3,593,7,18.5,82.3,118.3,418.3,19.5,17.1,39,1,1,16.7,18.9,37,0,0,1,2,25,3,28,594,442,15,375,594,610,739
IG75HY,IG7 5HY,IG,78.9,126.7,593,8,10,89.1,138.5,418.3,20,18.6,39,1,1,17.5,20.4,37,0,0,1,1,17,3,20,531,382,87,34,608,525,57
IG75HZ,IG7 5HZ,IG,71.3,82.8,205,,,82.8,82.8,,12.2,14.3,21,,,14.3,14.3,,0,0,0,0,36,0,36,596,461,,,596,596,
IG75JA,IG7 5JA,IG,72.4,136.9,1096,,13,95.3,140.7,844.5,16.9,16.3,49,,1,15,16.8,44,0,0,0,1,31,2,33,639,505,,76,637,598,0
IG75JB,IG7 5JB,IG,74.9,130.3,593,,,95.4,130.3,462,19.5,18.9,39,,,16.9,18.9,37.5,0,0,0,0,19,2,21,896,759,,,926,853,160
IG75JD,IG7 5JD,IG,39.4,85.1,593,,23,60.1,92.6,418.3,7.3,10.9,39,,5.3,9.1,11.6,37,0,0,0,4,30,3,33,588,412,,270,642,609,274
IG75JE,IG7 5JE,IG,63.8,112.5,460,,18,70.5,126.1,460,11.5,14,36,,6,11.8,15.3,36,0,0,0,1,6,1,7,530,463,,309,635,561,117
IG75JF,IG7 5JF,IG,49.1,156.3,593,10,15.5,72.7,190.1,483.5,8.8,14.7,39,1,2.8,9.7,17.7,37.5,0,0,1,4,15,6,21,666,528,13,453,633,674,776
IG75JG,IG7 5JG,IG,78.1,95,593,,18,88,102.4,462,14.7,14.6,39,,1.2,15,15.9,37.5,0,0,0,5,50,2,52,521,345,,282,534,513,0
IG75JH,IG7 5JH,IG,107,131.3,460,,,101.4,131.3,460,10,13.4,36,,,11.4,13.4,36,0,0,0,0,11,1,12,383,287,,,292,383,1383
IG75JN,IG7 5JN,IG,42.8,45.5,77.12,7.5,21.3,52.4,52.4,,11.5,11.5,20,1,6,13.2,13.2,,0,0,2,6,32,0,32,666,623,402,475,697,697,
IG75JP,IG7 5JP,IG,54.8,50.7,79.67,7,17,58.2,58.2,,12.2,12.7,20,1,3.2,14.8,14.8,,0,0,3,5,40,0,40,506,359,732,393,503,503,
IG75JQ,IG7 5JQ,IG,52.8,51.1,79.67,,12,60.8,60.8,,16.4,12.2,19.54,,1,15,15,,0,0,0,1,4,0,4,397,259,,72,479,479,
IG75JR,IG7 5JR,IG,77.6,128,331,,,94.2,128,331,19.5,17.1,36,,,14,17.1,36,0,0,0,0,6,1,7,480,293,,,511,480,293
IG75JS,IG7 5JS,IG,65.5,98.3,593,,26,72,100.9,462,10.3,14.5,39,,6,13,14.8,37.5,0,0,0,1,25,2,27,574,375,,297,598,563,132
IG75JT,IG7 5JT,IG,80,124.3,593,7.5,,98.4,136.6,462,17.4,16,39,1,,15.2,17.6,37.5,0,0,2,0,17,2,19,514,462,61,,555,534,360
IG75JU,IG7 5JU,IG,78.9,111.3,331,,19,110.1,117.5,331,19.6,16.3,36,,1,16.7,17.3,36,0,0,0,2,29,1,30,537,473,,232,571,557,144
IG75JW,IG7 5JW,IG,78.1,87.2,460,7,,81.3,91.5,460,10,14.1,36,1,,14.2,14.8,36,0,0,2,0,36,1,37,530,433,46,,538,542,671
IG75JX,IG7 5JX,IG,107,151.7,593,,20,107.4,158,461.3,19.5,17.9,39,,1,15.7,18.7,37,0,0,0,1,18,3,21,330,175,,105,350,325,171
IG75JY,IG7 5JY,IG,79.7,121.2,593,,17.7,92.9,130.8,396.5,10.3,15.4,39,,2,13.7,16.6,36.8,0,0,0,3,28,4,32,445,333,,146,446,446,446
IG75JZ,IG7 5JZ,IG,72.2,85.1,205,,13,101.2,101.2,,15,13.5,21,,1,16.3,16.3,,0,0,0,2,9,0,9,297,183,,589,232,232,
IG75LA,IG7 5LA,IG,48,75.8,331,,13.5,75.5,86.7,331,9.8,9.7,36,,1.3,10,11.1,36,0,0,0,4,22,1,23,930,691,,571,944,912,217
IG75LB,IG7 5LB,IG,78.1,111.4,593,,16.8,92.5,136,593,10,12.8,39,,3,13.1,15.4,39,0,0,0,6,21,2,23,668,463,,925,626,572,0
IG75LD,IG7 5LD,IG,59.5,106,593,,14,72.8,120.6,526.5,10,13,39,,1.3,12.2,14.9,37.5,0,0,0,3,17,2,19,521,417,,162,556,551,510
IG75LE,IG7 5LE,IG,60.2,91.3,460,,16.8,74.1,106.2,395.5,10,12.9,36,,2.8,12.6,14.9,36,0,0,0,4,18,2,20,631,454,,275,716,703,582
IG75LF,IG7 5LF,IG,92.6,136.2,331,,18,117,159.8,331,19.5,18.5,36,,5,17.5,21.2,36,0,0,0,1,4,1,5,829,782,,874,643,654,698
IG75LH,IG7 5LH,IG,78.1,67,80,,23,73.1,73.1,,19.5,16.2,20,,1,18.3,18.3,,0,0,0,1,7,0,7,1021,744,,128,1149,1149,
IG75LN,IG7 5LN,IG,107,113.3,331,,16.8,128.7,145.6,331,10,11.2,36,,1,12.5,14.5,36,0,0,0,4,11,1,12,413,340,,613,261,312,871
IG75LR,IG7 5LR,IG,107,98.7,205,,13,103.2,103.2,,10,13.7,21,,1,14.4,14.4,,0,0,0,1,19,0,19,382,362,,483,377,377,
IG75LS,IG7 5LS,IG,78.1,86.5,107,,,86.6,86.6,,10,13.4,20,,,13.4,13.4,,0,0,0,0,7,0,7,728,853,,,624,624,
IG75LT,IG7 5LT,IG,79.7,108.1,331,,18.3,104.9,120.5,331,19.5,15.9,36,,2.8,16.4,17.8,36,0,0,0,4,27,2,29,781,783,,439,839,801,292
IG75LU,IG7 5LU,IG,76.3,113.7,331,,,101.6,113.7,331,10.6,13.9,36,,,12.7,13.9,36,0,0,0,0,18,1,19,770,409,,,544,729,4067
IG75LW,IG7 5LW,IG,107,104.5,331,,19.8,123.3,153,331,10,10.1,36,,1.3,11.8,15.3,36,0,0,0,4,6,1,7,600,444,,639,408,492,998
IG75LX,IG7 5LX,IG,79.7,89.5,205,7,16.3,102.7,102.7,,13.2,13.7,21,1,5.3,15.3,15.3,,0,0,1,3,23,0,23,689,620,6,876,694,694,
IG75LY,IG7 5LY,IG,47.8,67.8,205,,18,74.1,74.1,,7.3,8.5,21,,1,9.4,9.4,,0,0,0,1,8,0,8,362,206,,498,345,345,
