postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
S173LD,S17 3LD,S,23.5,32.4,76.33,8,20,57.2,57.2,,6.9,8.1,20,1.5,5.5,13.8,13.8,,0,0,2,8,6,0,6,432,136,373,547,299,299,
S173LF,S17 3LF,S,78.1,60.5,79.67,,15.5,72.5,72.5,,19.5,14.2,20,,1.5,17.6,17.6,,0,0,0,4,15,0,15,309,235,,41,380,380,
S173LG,S17 3LG,S,77.6,89.2,159.99,,,89.2,89.2,,20,21.8,30.02,,,21.8,21.8,,0,0,0,0,5,0,5,941,1060,,,941,941,
S173LJ,S17 3LJ,S,47.8,51.1,148.07,,16.2,63.4,63.4,,10,11.2,20,,1,14.8,14.8,,0,0,0,6,17,0,17,472,331,,125,594,594,
S173LL,S17 3LL,S,79.7,116.5,233.83,,,116.6,116.6,,20,25,49.93,,,25,25,,0,0,0,0,9,0,9,720,463,,,720,720,
S173LN,S17 3LN,S,78.1,74.6,158.78,,21,80,80,,19.5,17.9,29.99,,8,18.9,18.9,,0,0,0,1,10,0,10,341,225,,0,375,375,
S173LP,S17 3LP,S,46.3,44.3,78.12,6,12.5,78,78,,10.5,10.5,20,2,1,19.7,19.7,,0,0,1,2,3,0,3,229,229,0,2,304,304,
S173LQ,S17 3LQ,S,59.1,54.8,129.73,8,17.3,72.6,72.6,,18.1,12.6,20.74,1,1,17.8,17.8,,0,0,1,4,11,0,11,223,112,152,127,264,264,
S173LR,S17 3LR,S,74.9,62,159.99,,19.8,76.1,76.1,,15,13.5,27.17,,3.2,16.9,16.9,,0,0,0,6,18,0,18,237,179,,239,210,210,
S173LT,S17 3LT,S,72.3,63.2,78.12,,11,68.4,68.4,,19.5,16.2,20,,1,17.7,17.7,,0,0,0,1,10,0,10,492,355,,0,492,492,
S173LU,S17 3LU,S,48.2,52.4,158.47,9,16.5,74.1,74.1,,13.3,12.4,29.99,1,3,18.1,18.1,,0,0,1,6,12,0,12,426,222,15,254,547,547,
S173LW,S17 3LW,S,49.1,46.3,79.67,0,19,55.9,55.9,,7.1,8,20,0,3.4,9.5,9.5,,1,0,0,5,19,0,19,401,312,0,135,449,449,
S173LX,S17 3LX,S,39.8,30.9,54.77,8.5,13.5,42.1,42.1,,10,6.9,11.47,1,1,10.1,10.1,,0,0,2,2,7,0,7,69,44,56,31,84,84,
S173LY,S17 3LY,S,78.1,60.5,78.12,,28,68.5,68.5,,19.5,14.1,19.53,,2,17.3,17.3,,0,0,0,1,4,0,4,671,707,,3,839,839,
S173LZ,S17 3LZ,S,28.6,26.6,39.81,8.4,21.4,37.3,37.3,,6.5,5.3,8.72,0.8,5.1,6.9,6.9,,0,0,5,11,14,0,14,383,272,166,334,499,499,
S173NA,S17 3NA,S,54.8,62.2,160.01,7,22.3,70.5,70.5,,16.6,15.2,30.03,1,5,17.3,17.3,,0,0,1,4,26,0,26,387,298,23,113,443,443,
S173NB,S17 3NB,S,75.3,65.4,157.05,,24.8,72.8,72.8,,19.5,15.6,20,,8.8,16.8,16.8,,0,0,0,4,22,0,22,333,167,,389,308,308,
S173ND,S17 3ND,S,20.7,34.6,156.59,6.5,18.7,72.5,72.5,,4.8,7.3,23.63,2,4,14.8,14.8,,0,0,2,6,4,0,4,449,466,277,497,464,464,
S173NE,S17 3NE,S,31,35.6,54.78,4,27,42.6,42.6,,6.8,7.5,17.32,1,5.5,9.1,9.1,,0,1,0,6,12,0,12,450,239,11,428,498,498,
S173NF,S17 3NF,S,39.8,40.5,76.23,7,20,51,51,,10,10.6,20,1,2.3,14.4,14.4,,0,0,1,3,9,0,9,509,423,45,252,533,533,
S173NG,S17 3NG,S,75.9,55.8,79.67,,22.5,78,78,,19.5,12.9,20,,3,19.7,19.7,,0,0,0,2,3,0,3,67,59,,40,85,85,
S173NH,S17 3NH,S,39.1,38.9,51.36,,,38.9,38.9,,7.1,7.6,9.59,,,7.5,7.5,,0,0,0,0,8,0,8,555,490,,,555,555,
