postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
PH11SP,PH1 1SP,PH,89.7,127.6,593,,16,91.1,131.2,505.7,15.3,16.6,39,,5,14.8,17,38,0,0,0,1,28,3,31,401,246,,1020,335,343,411
PH11SQ,PH1 1SQ,PH,107,131.4,593,,23,86.8,153.1,418.3,10,13.7,39,,4.3,10.3,15.6,37,0,0,0,3,12,3,15,163,95,,37,140,166,273
PH11SR,PH1 1SR,PH,32.7,94.2,593,,22.8,97.2,134.6,526.5,7.2,10.3,39,,5.3,10.9,13.2,37.5,0,0,0,13,21,2,23,450,366,,501,401,401,407
PH11SS,PH1 1SS,PH,45.5,112.2,331,5.5,,111.4,138.9,331,11.9,14.8,36,5.5,,14.6,17.3,36,0,1,1,0,7,1,8,281,82,121,,114,321,1774
PH11ST,PH1 1ST,PH,107,173.5,593,,,77.3,173.5,462,10,15.6,39,,,8.3,15.6,37.5,0,0,0,0,6,2,8,545,427,,,564,477,214
PH11SU,PH1 1SU,PH,68.1,107.3,460,3,21,84.3,125.8,395.5,13,15.6,36,1,6,15.1,17.9,36,0,1,0,2,13,2,15,559,462,186,1037,501,482,360
PH11SW,PH1 1SW,PH,38.2,75.7,331,,27.3,66.9,99.9,331,9.6,10.8,36,,7.8,8.9,12.3,36,0,0,0,4,7,1,8,242,29,,13,373,326,0
PH11SX,PH1 1SX,PH,80.9,88.1,205,,,88.1,88.1,,10,13.2,21,,,13.3,13.3,,0,0,0,0,8,0,8,361,217,,,361,361,
PH11SY,PH1 1SY,PH,205,259.7,593,,,128.9,259.7,461.8,21,24.5,39,,,16.2,24.5,37.4,0,0,0,0,17,11,28,460,336,,,576,411,155
PH11SZ,PH1 1SZ,PH,55.3,50.1,79.98,2,15,61,61,,18.9,14.9,20,0.5,12,17.6,17.6,,1,1,0,1,12,0,12,76,56,15,11,92,92,
PH11TA,PH1 1TA,PH,39.9,40.6,63.02,2,,43.4,43.4,,10,11.4,19.52,0.5,,12.2,12.2,,1,1,0,0,27,0,27,318,311,71,,336,336,
PH11TB,PH1 1TB,PH,39.1,37.6,54.09,,22.4,40.6,40.6,,10,11,20,,7,11.8,11.8,,0,0,0,5,25,0,25,628,497,,386,676,676,
PH11TD,PH1 1TD,PH,79.7,78.8,79.91,,,78.8,78.8,,20,19.8,20,,,19.8,19.8,,0,0,0,0,13,0,13,655,630,,,655,655,
PH11TE,PH1 1TE,PH,75,69.8,79.91,,,69.8,69.8,,19.5,16.6,20,,,16.6,16.6,,0,0,0,0,11,0,11,885,637,,,885,885,
PH11TG,PH1 1TG,PH,78.1,68.2,79.67,,17,71.9,71.9,,19.5,16.5,20,,1,17.6,17.6,,0,0,0,1,14,0,14,731,415,,83,777,777,
PH11TH,PH1 1TH,PH,78.9,73.5,79.67,,,73.5,73.5,,20,18.3,20,,,18.3,18.3,,0,0,0,0,13,0,13,458,315,,,458,458,
PH11TL,PH1 1TL,PH,43.7,62.7,331,6,16.6,63.6,81.5,331,10,12.1,36,1,1.1,15.1,16.5,36,0,0,1,11,28,2,30,527,341,0,478,563,563,558
PH128QQ,PH12 8QQ,PH,6.9,5.5,7.56,5.5,,,,,0.8,0.8,0.96,0.8,,,,,0,2,4,0,0,0,0,88,68,88,,,,
PH128QR,PH12 8QR,PH,21.8,27.9,40.51,,19,39.7,39.7,,5,5.4,9.05,,3.8,7.7,7.7,,0,0,0,4,3,0,3,234,107,,135,366,366,
PH128QS,PH12 8QS,PH,10.6,19,79.67,6.4,12.8,66,66,,0.9,3.8,20,0.8,1,18.5,18.5,,0,2,3,5,2,0,2,142,59,145,192,10,10,
PH128QT,PH12 8QT,PH,6.8,7.8,13.35,6.6,12,,,,1.1,1,1.18,0.9,1,,,,0,1,6,2,0,0,0,417,301,469,236,,,
PH128QU,PH12 8QU,PH,17.4,25.8,76.56,2.5,17.5,57.5,57.5,,1.2,5.3,20,0.5,1,14,14,,1,1,0,2,2,0,2,207,236,0,178,236,236,
PH128QW,PH12 8QW,PH,32.9,33.1,43.82,,26.2,38,38,,8.1,8.1,9.99,,7.4,8.4,8.4,,0,0,0,5,7,0,7,205,192,,251,172,172,
PH128QX,PH12 8QX,PH,9.6,13.9,73.36,6.4,14.9,63,63,,1.2,2.4,20,1.1,1.5,15,15,,0,4,10,8,2,0,2,212,167,201,128,522,522,
PH128QY,PH12 8QY,PH,48.8,45.6,63.51,,22,48,48,,10,10.5,19.53,,8,10.8,10.8,,0,0,0,1,10,0,10,342,72,,52,371,371,
PH128RB,PH12 8RB,PH,10.3,11.4,22.24,6,16.7,,,,1.2,1,1.23,0.8,1.2,,,,0,2,4,6,0,0,0,181,107,107,256,,,
PH128RF,PH12 8RF,PH,3.1,2.9,3.74,2.8,,,,,0.6,0.6,0.82,0.6,,,,,0,5,0,0,0,0,0,60,32,48,,,,
PH128RG,PH12 8RG,PH,3.1,3,4.89,3,,,,,0.9,0.8,1.05,0.8,,,,,3,11,0,0,0,0,0,88,60,82,,,,
PH128RL,PH12 8RL,PH,78.1,63.3,79.67,,24,71,71,,19.5,15,20,,1,17.8,17.8,,0,0,0,1,5,0,5,234,178,,32,274,274,
PH128RN,PH12 8RN,PH,76.3,61.8,79.91,2,24,73.1,73.1,,19.5,15,20,0.5,1,18.1,18.1,,1,1,0,1,14,0,14,283,100,2,25,342,342,
PH128RP,PH12 8RP,PH,52.5,50.8,79.66,,18,55.5,55.5,,10.4,12.1,20,,3,13.4,13.4,,0,0,0,2,14,0,14,496,302,,158,544,544,
PH128RQ,PH12 8RQ,PH,2.3,2.9,6.79,3,,,,,0.4,0.6,1.13,0.6,,,,,1,5,1,0,0,0,0,151,74,151,,,,
PH128RS,PH12 8RS,PH,54.8,58.4,79.02,,,58.4,58.4,,10,12,20,,,12,12,,0,0,0,0,11,0,11,323,270,,,323,323,
PH128RW,PH12 8RW,PH,63.7,60.7,78.12,,,60.7,60.7,,13.1,14,19.53,,,14,14,,0,0,0,0,7,0,7,175,116,,,175,175,
PH128RX,PH12 8RX,PH,78.1,76.4,79.67,,,76.4,76.4,,20,19.9,20,,,19.9,19.9,,0,0,0,0,7,0,7,370,275,,,370,370,
PH128RY,PH12 8RY,PH,76.4,67.8,79.67,,,67.8,67.8,,18.3,16.1,20,,,16.2,16.2,,0,0,0,0,6,0,6,387,381,,,388,388,
PH128RZ,PH12 8RZ,PH,76.4,72.8,79.67,,,72.8,72.8,,19.5,18.6,20,,,18.7,18.7,,0,0,0,0,9,0,9,886,720,,,886,886,
PH128SA,PH12 8SA,PH,68.7,62.3,78.36,,14,65.1,65.1,,19,15.3,19.98,,1,16.2,16.2,,0,0,0,1,17,0,17,505,116,,0,505,505,
PH128SB,PH12 8SB,PH,68.3,56,79.91,8,17,71.8,71.8,,19.9,14.3,20,0,1,19.4,19.4,,0,0,1,2,8,0,8,335,79,34,1,373,373,
PH128SD,PH12 8SD,PH,42.5,41.7,54.78,,,41.7,41.7,,9,8.6,18.01,,,8.6,8.6,,0,0,0,0,9,0,9,252,136,,,252,252,
PH128SF,PH12 8SF,PH,24.9,27.7,62.26,,23.4,62,62,,3,3.9,12.48,,2.9,12,12,,0,0,0,8,1,0,1,878,455,,856,1052,1052,
PH128SG,PH12 8SG,PH,21.7,16.3,21.86,3,19.5,,,,1.2,1.5,2.98,1,1.8,,,,0,1,0,4,0,0,0,137,122,22,166,,,
PH128SL,PH12 8SL,PH,13.5,13,23.17,4.3,15.6,,,,2.1,2.6,5.6,0.8,3.2,,,,0,3,1,13,0,0,0,148,83,40,181,,,
PH128SN,PH12 8SN,PH,8.7,8.2,14.49,7,12.5,,,,0.9,0.8,1.15,0.7,1,,,,0,1,6,2,0,0,0,224,101,200,307,,,
PH128SP,PH12 8SP,PH,5.8,7.4,12.98,5.8,11.5,,,,0.8,0.8,1.03,0.8,1,,,,0,1,4,2,0,0,0,160,95,137,217,,,
PH128SR,PH12 8SR,PH,66.9,62.2,79.91,,28,64.1,64.1,,20,15.7,20,,7,16.2,16.2,,0,0,0,1,18,0,18,207,118,,96,213,213,
PH128SS,PH12 8SS,PH,78.1,74.5,79.91,,,74.5,74.5,,20,18.9,20,,,18.9,18.9,,0,0,0,0,10,0,10,539,237,,,539,539,
PH128ST,PH12 8ST,PH,69.9,58.8,79.67,5,,66.4,66.4,,18.7,13.5,20,1,,15.3,15.3,,0,1,0,0,7,0,7,203,114,216,,202,202,
PH128SU,PH12 8SU,PH,54.8,52.8,71.01,,24,56.4,56.4,,12,13.6,20,,10,14,14,,0,0,0,1,8,0,8,180,161,,129,164,164,
PH128SW,PH12 8SW,PH,9.8,10,16.49,6.5,13.5,,,,1.1,1,1.21,1,1.3,,,,0,1,3,4,0,0,0,281,142,175,388,,,
PH128SX,PH12 8SX,PH,17.4,16.9,21.65,,17,,,,1.2,1.1,1.24,,1.2,,,,0,0,0,6,0,0,0,99,22,,100,,,
PH128SY,PH12 8SY,PH,39,47.9,76.97,,19,52.7,52.7,,8.9,10.2,19.53,,4,11.2,11.2,,0,0,0,1,6,0,6,280,102,,37,321,321,
PH128SZ,PH12 8SZ,PH,75.1,68.3,79.67,4,,72.1,72.1,,20,17.7,20,1,,18.6,18.6,,0,1,0,0,17,0,17,407,172,21,,430,430,
PH128TA,PH12 8TA,PH,72.3,64.8,79.67,,,64.8,64.8,,19.5,15.8,20,,,15.8,15.8,,0,0,0,0,5,0,5,649,448,,,649,649,
PH128TB,PH12 8TB,PH,64.7,64.2,68.87,,,64.2,64.2,,16.4,16.2,20,,,16.2,16.2,,0,0,0,0,6,0,6,775,214,,,775,775,
PH128TL,PH12 8TL,PH,21.6,21.7,31.32,,19.8,31,31,,1.5,2,3.61,,1.6,4,4,,0,0,0,5,1,0,1,294,258,,277,380,380,
PH128TP,PH12 8TP,PH,64.7,53.6,79.67,8,24,67,67,,17.6,12.7,20,0,1,17.5,17.5,,0,0,1,3,10,0,10,250,122,44,49,331,331,
PH128TT,PH12 8TT,PH,60.4,61,79.67,,14,64.1,64.1,,16.7,14.6,20,,1,15.5,15.5,,0,0,0,1,15,0,15,301,210,,177,309,309,
PH128TU,PH12 8TU,PH,76.3,62.9,79.67,6,21,71.8,71.8,,19.5,15.1,20,0,1,17.8,17.8,,0,0,1,2,16,0,16,273,158,3,265,290,290,
PH128TX,PH12 8TX,PH,51.7,53.9,79.67,,21,57.6,57.6,,10,11.7,19.98,,1,12.9,12.9,,0,0,0,1,9,0,9,288,127,,46,283,283,
PH128TY,PH12 8TY,PH,73.7,59.7,79.67,7.5,20,67,67,,19.2,14.3,20,0.5,1,16.4,16.4,,0,0,2,1,20,0,20,485,290,2,4,558,558,
PH128TZ,PH12 8TZ,PH,50,48.6,75.84,,23.7,61.2,61.2,,8.3,9.7,20,,1,14,14,,0,0,0,3,6,0,6,411,129,,58,588,588,
PH128UA,PH12 8UA,PH,62.3,52.3,76.33,2,20,61.9,61.9,,12.5,12.3,20,0,1,15.2,15.2,,1,0,0,2,12,0,12,333,346,119,115,387,387,
PH128UB,PH12 8UB,PH,42.9,41.4,68.98,4,15,51.1,51.1,,7.2,7.7,13.44,0,5,8.9,8.9,,0,1,0,3,12,0,12,206,175,397,134,208,208,
PH128UE,PH12 8UE,PH,62.7,59,79.67,6,23.5,63.8,63.8,,17.3,14,20,3,1.5,15.4,15.4,,0,0,1,2,26,0,26,345,201,174,120,368,368,
PH128UG,PH12 8UG,PH,61.3,62.7,79.63,,,62.8,62.8,,17,16.5,20,,,16.5,16.5,,0,0,0,0,17,0,17,533,368,,,533,533,
PH128UH,PH12 8UH,PH,26.6,32.9,72.5,,22.7,55.4,55.4,,3.4,6.3,19.5,,2.8,13.8,13.8,,0,0,0,11,5,0,5,728,560,,621,963,963,
PH128UJ,PH12 8UJ,PH,52.6,46.9,60.17,,25,50,50,,11.2,10.4,16.26,,4,11.3,11.3,,0,0,0,1,7,0,7,393,264,,9,448,448,
PH128UL,PH12 8UL,PH,42.9,42.3,73.21,8,22.3,60,60,,5.9,8.5,19.53,1,2.4,13.6,13.6,,0,0,1,8,11,0,11,354,252,733,324,342,342,
PH128UQ,PH12 8UQ,PH,26,32.6,58.14,,20.6,47.5,47.5,,6,6.3,12.91,,3.8,9.5,9.5,,0,0,0,5,4,0,4,258,149,,125,425,425,
