postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
OL12PA,OL1 2PA,OL,44,95.9,331,7,,99.3,122.5,331,10,11.9,36,0.7,,12.9,15.2,36,0,0,3,0,9,1,10,287,301,179,,282,320,659
OL12PD,OL1 2PD,OL,40,73.3,205,,14,80.8,80.8,,10,11.4,21,,5,12.1,12.1,,0,0,0,1,8,0,8,249,107,,107,205,205,
OL12PE,OL1 2PE,OL,55.5,51.3,107,7.5,,68.8,68.8,,10,11.1,20,0.5,,15.2,15.2,,0,0,2,0,5,0,5,308,190,28,,420,420,
OL12PJ,OL1 2PJ,OL,107,117.6,205,,,117.5,117.5,,19.5,16.2,21,,,16.2,16.2,,0,0,0,0,15,0,15,1088,1115,,,1015,1015,
OL12PP,OL1 2PP,OL,59.5,85.1,331,5.8,29,79.1,102,331,10,11.4,36,0.8,5,11.4,13.7,36,0,2,2,1,20,2,22,488,465,204,1206,473,463,360
OL12PQ,OL1 2PQ,OL,68.5,68.2,107,,12,87,87,,10,10.8,19.53,,1,14,14,,0,0,0,2,6,0,6,790,436,,861,767,767,
OL12PR,OL1 2PR,OL,37.7,52.7,107,6,,66.1,66.1,,10,7.8,10.81,1,,9.7,9.7,,0,1,1,0,7,0,7,398,408,86,,487,487,
OL12PS,OL1 2PS,OL,48.5,68.8,331,5.3,20,74.5,92.9,331,7.2,9.6,36,1,4,10.8,12.6,36,0,2,1,3,13,1,14,740,374,236,916,614,599,415
OL12PT,OL1 2PT,OL,107,76.3,205,7,21.9,109.9,109.9,,10,8.5,21,1,5,10.9,10.9,,0,0,1,8,15,0,15,538,405,381,520,486,486,
OL12PU,OL1 2PU,OL,61.8,56.7,79.67,,14,60.6,60.6,,14.7,13.6,20,,1,14.7,14.7,,0,0,0,1,11,0,11,958,1059,,14,1044,1044,
OL12PW,OL1 2PW,OL,73.9,83.6,460,6,29,76.1,105.6,460,10,12.6,36,1,7,14,15.7,36,0,0,3,1,12,1,13,563,328,52,708,619,626,711
OL12QA,OL1 2QA,OL,58.4,106.8,593,6.3,,85.2,121.1,462,10,12.1,39,1,,11.2,13.7,37.5,0,1,2,0,19,2,21,557,416,159,,620,587,280
OL12QB,OL1 2QB,OL,39.1,48.8,107,3,,57.1,57.1,,6.8,6.8,10,0.5,,7.8,7.8,,0,2,0,0,11,0,11,750,546,40,,879,879,
OL12QD,OL1 2QD,OL,37.4,32.7,39.06,8,26,37.3,37.3,,8.1,7.6,10,1,6,8.7,8.7,,0,0,1,1,7,0,7,1286,959,34,442,1586,1586,
OL12QE,OL1 2QE,OL,36,31.4,40,5,17,36.5,36.5,,7.3,7.1,10,1,6,8,8,,0,1,0,1,8,0,8,884,864,340,841,958,958,
OL12QF,OL1 2QF,OL,38.3,68.1,205,5,30,86.3,86.3,,7.6,8,21,0.5,7,9.7,9.7,,0,1,1,1,9,0,9,673,549,185,1186,650,650,
OL12QG,OL1 2QG,OL,39.3,74.1,205,7,19,86.9,86.9,,6.7,8.5,21,0.7,5,9.8,9.8,,0,0,3,1,20,0,20,579,428,17,351,674,674,
