postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
RH177DE,RH17 7DE,RH,47.9,48.5,79.67,,21.3,57.7,57.7,,9,10.4,20,,2,13.2,13.2,,0,0,0,3,9,0,9,486,452,,645,433,433,
RH177DF,RH17 7DF,RH,30.5,28,40,5,23.2,35.3,35.3,,6.4,6.3,8.92,1,5.8,7.3,7.3,,0,1,0,6,7,0,7,462,384,0,516,416,416,
RH177DG,RH17 7DG,RH,24.4,29.5,76.21,4,21.5,49,49,,6.3,6.6,18.5,1,3.8,12.3,12.3,,0,1,0,4,3,0,3,249,295,0,131,407,407,
RH177DH,RH17 7DH,RH,53,45.5,79.67,5,20.5,56.4,56.4,,10,9.8,20,0.5,4.5,12.3,12.3,,0,1,1,2,12,0,12,221,177,7,126,273,273,
RH177DJ,RH17 7DJ,RH,58.2,57.4,78.12,,,57.3,57.3,,13.8,14.5,20,,,14.5,14.5,,0,0,0,0,6,0,6,486,315,,,486,486,
RH177DL,RH17 7DL,RH,36.9,32.5,39.06,4,,37.2,37.2,,6.4,6.2,8.38,1,,7.2,7.2,,0,1,0,0,6,0,6,521,493,416,,538,538,
RH177DP,RH17 7DP,RH,78.9,68.1,79.91,8,11,71.6,71.6,,20,16.8,20,1,1,17.7,17.7,,0,0,1,1,34,0,34,436,257,128,21,444,444,
RH177DR,RH17 7DR,RH,76.3,64.6,79.67,7,,68.8,68.8,,15,13.8,20,1,,14.7,14.7,,0,0,1,0,14,0,14,537,187,85,,569,569,
RH177DS,RH17 7DS,RH,41.8,44.9,79.66,4,25.3,50.8,50.8,,6.6,7.7,19.53,0,4.7,8.6,8.6,,0,1,0,3,17,0,17,366,262,14,366,387,387,
RH177DT,RH17 7DT,RH,39.1,33.1,49.55,5.5,28,40.8,40.8,,5.3,4.9,8.89,1,5,5.8,5.8,,0,1,1,3,9,0,9,386,200,93,592,383,383,
RH177DU,RH17 7DU,RH,39.1,39,45.18,,29,39.6,39.6,,5.7,5.2,7.46,,3,5.3,5.3,,0,0,0,1,17,0,17,651,364,,222,676,676,
RH177DW,RH17 7DW,RH,31.8,34.4,80,8,18,49,49,,7.2,8.3,20,5,1,12.8,12.8,,0,0,1,2,4,0,4,548,270,187,554,499,499,
RH177DX,RH17 7DX,RH,30.4,36.1,78.12,,22.3,49.9,49.9,,5.6,7.1,19.53,,4.6,9.7,9.7,,0,0,0,7,7,0,7,443,253,,465,421,421,
RH177DY,RH17 7DY,RH,52.5,54.3,79.91,,,54.3,54.3,,9.4,10.4,20,,,10.4,10.4,,0,0,0,0,27,0,27,480,339,,,480,480,
RH177DZ,RH17 7DZ,RH,36.2,30.7,45.58,8.5,18,38.4,38.4,,7.1,5.8,8.27,0.5,3.5,7.4,7.4,,0,0,2,2,9,0,9,229,80,94,85,291,291,
RH177EB,RH17 7EB,RH,78.1,68.2,79.67,,,68.2,68.2,,14.8,14.5,20,,,14.5,14.5,,0,0,0,0,6,0,6,95,51,,,95,95,
RH177ED,RH17 7ED,RH,74.5,61,79.91,,20,66.9,66.9,,18.9,14.5,20,,2.5,16.3,16.3,,0,0,0,2,14,0,14,277,232,,210,286,286,
RH177EE,RH17 7EE,RH,75.1,63.1,79.67,,,63.1,63.1,,14.4,14.6,20,,,14.6,14.6,,0,0,0,0,16,0,16,220,131,,,220,220,
RH177EF,RH17 7EF,RH,35.1,31.5,46.54,8,23,41.8,41.8,,6.5,5.7,7.28,0,6,6.8,6.8,,0,0,1,2,4,0,4,222,172,10,329,222,222,
RH177EH,RH17 7EH,RH,56.3,57.3,79.67,,23,65.8,65.8,,10,12.6,20,,7,14,14,,0,0,0,1,4,0,4,351,184,,83,418,418,
RH177EJ,RH17 7EJ,RH,64.3,61.3,79.67,10,,65.3,65.3,,16.7,15,20,1,,16.1,16.1,,0,0,1,0,13,0,13,225,103,5,,241,241,
RH177EL,RH17 7EL,RH,15.3,20,52.46,6,18.3,52,52,,1.2,2.8,9.44,1,1.7,9,9,,0,1,1,3,1,0,1,366,342,262,502,166,166,
RH177EN,RH17 7EN,RH,25.8,26.1,29.29,,26,,,,4.6,4.6,5.95,,4.6,,,,0,0,0,5,0,0,0,846,569,,846,,,
RH177EQ,RH17 7EQ,RH,78.1,74.6,78.12,,,74.6,74.6,,19.5,19.4,20,,,19.4,19.4,,0,0,0,0,7,0,7,690,461,,,690,690,
RH177ET,RH17 7ET,RH,78.3,70.9,79.67,,,70.8,70.8,,19.8,16.6,20,,,16.7,16.7,,0,0,0,0,6,0,6,494,242,,,494,494,
RH177EU,RH17 7EU,RH,73.8,62.5,79.67,,23,65.8,65.8,,19.7,15.2,20,,5,16.1,16.1,,0,0,0,1,12,0,12,263,105,,138,273,273,
RH177EW,RH17 7EW,RH,74.9,144.1,1000,,,79.2,144.1,910,19.5,24.9,115,,,18,25,107,0,0,0,0,59,5,64,560,509,,,535,560,854
RH177EY,RH17 7EY,RH,52.5,50.5,79.91,,22,55.9,55.9,,9,10.5,20,,4,11.8,11.8,,0,0,0,3,16,0,16,319,106,,247,332,332,
RH177FZ,RH17 7FZ,RH,78.1,126.2,1000,,,78.1,126.2,775,19.5,23.8,115,,,18.6,23.9,95,0,0,0,0,27,2,29,637,570,,,630,637,732
RH177GA,RH17 7GA,RH,38.5,35,52.46,7,21.4,38.2,38.2,,7.9,7.3,10,0.5,5.2,8,8,,0,1,1,5,38,0,38,787,681,147,648,839,839,
RH177GB,RH17 7GB,RH,79.7,172,1000,,,81.1,172,626.7,19.8,28.7,115,,,18.4,28.7,80,0,0,0,0,15,3,18,634,576,,,643,634,590
RH177GE,RH17 7GE,RH,80,154.2,1000,,,99.8,154.2,553.3,20,26.2,115,,,20,26.2,71.7,0,0,0,0,22,3,25,441,418,,,422,441,582
RH177GF,RH17 7GF,RH,80,91,160,,,91,91,,20,20,30,,,20,20,,0,0,0,0,5,0,5,668,618,,,668,668,
RH177GG,RH17 7GG,RH,160,245.5,1000,,,115,245.5,832.5,30,36.6,115,,,22.8,36.6,98.8,0,0,0,0,18,4,22,504,472,,,439,504,795
RH177GH,RH17 7GH,RH,55,157,1000,,,72.5,157,776.7,10,24.8,115,,,15.5,24.8,93.3,0,0,0,0,22,3,25,620,526,,,525,620,1311
RH177GL,RH17 7GL,RH,80,159.7,1000,,,99.6,159.7,1000,20,26.3,115,,,20,26.3,115,0,0,0,0,14,1,15,522,366,,,469,522,1273
RH177HA,RH17 7HA,RH,59.8,57,76.33,,14,60.6,60.6,,18.9,14.8,20,,3,15.8,15.8,,0,0,0,1,12,0,12,242,180,,222,243,243,
RH177HE,RH17 7HE,RH,77.1,74.3,79.67,,,74.4,74.4,,19.9,18.7,20,,,18.8,18.8,,0,0,0,0,8,0,8,647,668,,,647,647,
RH177HG,RH17 7HG,RH,24.8,22.8,31.38,10,21.3,31.5,31.5,,2.8,3.2,5.99,1,3,4.5,4.5,,0,0,1,3,2,0,2,516,460,30,594,642,642,
