postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
BA215EA,BA21 5EA,BA,79.7,58.4,79.67,5.7,,78.1,78.1,,20,14.8,20,0.7,,20,20,,0,1,2,0,8,0,8,149,51,6,,184,184,
BA215EB,BA21 5EB,BA,66.2,59.4,78.07,,24,60.9,60.9,,17.5,15,20,,6,15.3,15.3,,0,0,0,1,23,0,23,925,979,,1258,910,910,
BA215EE,BA21 5EE,BA,52,49.1,74.88,2,14,51.2,51.2,,17.5,15.4,20,1,7,16,16,,0,1,0,1,39,0,39,906,741,346,834,899,899,
BA215EG,BA21 5EG,BA,61.8,57,80,4,,60.7,60.7,,16.1,14.6,20,0.8,,15.6,15.6,,2,1,1,0,57,0,57,616,403,322,,626,626,
BA215EH,BA21 5EH,BA,67,64.6,80,,19,65.7,65.7,,18,15.4,20,,4,15.7,15.7,,0,0,0,1,40,0,40,905,646,,493,916,916,
BA215EN,BA21 5EN,BA,73.1,66.3,79.91,,,66.3,66.3,,19.5,17,20,,,17,17,,0,0,0,0,22,0,22,662,449,,,662,662,
BA215ES,BA21 5ES,BA,69.7,59.4,79.67,4,,63.7,63.7,,16.4,14.9,20,1,,15.9,15.9,,0,1,0,0,13,0,13,589,570,4,,634,634,
BA215ET,BA21 5ET,BA,66.5,62.3,80,2,29,64.6,64.6,,18.4,15.7,20,0,8,16.3,16.3,,1,0,0,1,40,0,40,605,543,98,849,611,611,
BA215EU,BA21 5EU,BA,60.8,57.7,79.67,2,23,59.8,59.8,,17,14.8,20,1,4,15.3,15.3,,0,1,0,1,44,0,44,598,465,175,43,621,621,
BA215EW,BA21 5EW,BA,54.8,56.1,76.2,,,56.1,56.1,,10,12.7,19.67,,,12.7,12.7,,0,0,0,0,9,0,9,552,555,,,552,552,
BA215EX,BA21 5EX,BA,55.2,55.4,76.32,,29,58,58,,14.6,14.4,19.99,,6,15.2,15.2,,0,0,0,1,10,0,10,914,923,,8,1005,1005,
BA215EY,BA21 5EY,BA,58.3,56.2,79.91,,,56.2,56.2,,12,14.2,20,,,14.2,14.2,,0,0,0,0,21,0,21,1047,843,,,1047,1047,
BA215FB,BA21 5FB,BA,67,58.5,80,7,,64.2,64.2,,19.5,15.9,20,1,,17.6,17.6,,0,0,2,0,18,0,18,1078,804,76,,1190,1190,
BA215FD,BA21 5FD,BA,50.8,51.2,79.67,7,27,53.7,53.7,,10.7,13.2,20,3,6.5,13.8,13.8,,0,0,1,2,37,0,37,646,535,186,552,646,646,
BA215FE,BA21 5FE,BA,53.2,55.5,79.67,,,55.5,55.5,,11,12.6,20,,,12.6,12.6,,0,0,0,0,33,0,33,576,455,,,576,576,
BA215FF,BA21 5FF,BA,46.6,46.7,73.77,,23,47.3,47.3,,8,8.9,20,,5,9,9,,0,0,0,1,42,0,42,719,654,,185,732,732,
BA215FG,BA21 5FG,BA,53.7,54.1,78.12,,,54.1,54.1,,12.9,13,20,,,13,13,,0,0,0,0,21,0,21,683,455,,,683,683,
BA215FH,BA21 5FH,BA,40,40.4,54.21,,24.3,42.9,42.9,,7.2,7.5,10.91,,5.7,7.7,7.7,,0,0,0,3,19,0,19,893,744,,827,903,903,
BA215FJ,BA21 5FJ,BA,58.3,51.7,68.15,2,,56.7,56.7,,16.1,14.1,19.57,1,,15.4,15.4,,1,0,0,0,10,0,10,1238,767,174,,1345,1345,
