postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
CM11PX,CM1 1PX,CM,107,131.7,593,8,19.8,113.6,146.8,428.8,19.5,17.3,39,5,1.3,17.2,19.3,36.8,0,0,1,4,34,4,38,625,377,1102,739,586,567,409
CM11PY,CM1 1PY,CM,107,117.8,460,,21,95.5,120.8,373.7,18.8,17.8,50,,1,16.1,18.3,40.7,0,0,0,1,30,3,33,598,397,,806,548,574,831
CM11PZ,CM1 1PZ,CM,73.5,85.4,205,,14,99.6,99.6,,10,10.7,21,,1,12.6,12.6,,0,0,0,1,5,0,5,227,78,,113,250,250,
CM11QA,CM1 1QA,CM,93.5,109.3,331,,19,106.5,120.6,331,14.3,14.9,36,,1,15.4,16.7,36,0,0,0,2,15,1,16,638,557,,402,570,627,1492
CM11QB,CM1 1QB,CM,79.7,129.1,460,,16,101.3,146.5,395.5,20,18.2,36,,5.5,17.3,20.2,36,0,0,0,2,11,2,13,437,365,,206,506,439,75
CM11QD,CM1 1QD,CM,80,160.5,593,,19,84.6,168.4,461.8,19.5,19.5,50,,1,14.7,20.6,41,0,0,0,1,14,4,18,432,398,,83,463,427,300
CM11QE,CM1 1QE,CM,107,133,330,,,108.4,133,330,10,15.1,50,,,10.8,15.1,50,0,0,0,0,8,1,9,404,173,,,413,404,333
CM11QF,CM1 1QF,CM,60.9,83.4,331,5,16.6,84.6,95.8,331,10,12.1,36,1,1.1,13.1,14.1,36,0,0,1,7,42,2,44,407,293,190,174,423,421,378
CM11QG,CM1 1QG,CM,74.4,79.5,330,,21.3,78.9,86.5,330,19,15.6,50,,1.8,16.2,17.2,50,0,0,0,4,32,1,33,464,371,,606,379,404,1205
CM11QJ,CM1 1QJ,CM,79.9,128.5,593,,18,104.9,135.4,593,20,18.3,39,,1,18.1,19.4,39,0,0,0,1,15,1,16,372,374,,23,396,371,0
CM11QN,CM1 1QN,CM,80,134.2,1000,,,96.1,134.2,553.3,20,24.6,115,,,20.3,24.6,71.7,0,0,0,0,33,3,36,518,448,,,471,518,1031
CM11QP,CM1 1QP,CM,107,113.7,331,,,86.5,113.7,331,10,14,36,,,11.3,14,36,0,0,0,0,8,1,9,498,471,,,500,498,478
CM11QQ,CM1 1QQ,CM,107,102.9,205,,21,108,108,,10,12.1,24.9,,1,12.8,12.8,,0,0,0,1,16,0,16,388,295,,700,296,296,
CM11QS,CM1 1QS,CM,78.1,64,79.91,,20.7,74,74,,19.5,15.5,20,,3,18.5,18.5,,0,0,0,3,13,0,13,570,325,,484,590,590,
