postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
M275LP,M27 5LP,M,80.4,146.2,593,,17,131.5,223.8,593,8.9,13.9,39,,1,17.3,21.6,39,0,0,0,3,4,1,5,244,106,,71,436,348,0
M275LQ,M27 5LQ,M,107,142.3,593,,21,103.9,165,593,10,14.1,39,,2.7,12.9,16.2,39,0,0,0,3,14,2,16,183,77,,69,206,181,9
M275LR,M27 5LR,M,79.1,90.2,160,,,90.3,90.3,,19.5,16.9,30,,,16.9,16.9,,0,0,0,0,8,0,8,464,495,,,464,464,
M275LS,M27 5LS,M,107,165.2,593,7,17.3,102.4,196.9,461.4,19.5,19.3,50,1,1,17.1,23.1,40,0,0,1,3,14,5,19,414,308,36,237,402,396,381
M275LT,M27 5LT,M,80,105,331,,19.5,87.5,114.5,330.5,19.5,16.8,50,,1,15.5,18.6,43,0,0,0,2,16,2,18,510,315,,19,406,480,1074
M275LU,M27 5LU,M,93.3,149.6,331,,18,123.8,161.5,331,20,20.5,36,,1,19.2,22.3,36,0,0,0,1,9,2,11,487,216,,45,529,527,520
M275LW,M27 5LW,M,107,133.9,593,10,17,96.4,152.5,461.5,10,13,50,1,1,9.5,14.9,44.5,0,0,1,1,11,2,13,353,248,17,2,336,406,792
M275LY,M27 5LY,M,78.5,74.7,160,,16,85.1,85.1,,10,11.7,30,,0.7,13.6,13.6,,0,0,0,3,17,0,17,345,160,,39,399,399,
M275LZ,M27 5LZ,M,107,95.1,205,,,95,95,,10,11.9,21,,,11.9,11.9,,0,0,0,0,7,0,7,587,528,,,587,587,
M275NA,M27 5NA,M,107,191.7,593,,,101.6,191.7,462,19.8,20.4,39,,,14.7,20.4,37.5,0,0,0,0,18,6,24,440,180,,,451,403,260
M275NB,M27 5NB,M,205,289,1096,,15,128.7,313.9,536.2,25.5,26.1,50,,1,17,28.4,42,0,0,0,1,6,5,11,402,249,,189,180,348,550
M275ND,M27 5ND,M,78.1,91.2,205,,19,103.3,103.3,,10,13.1,21,,1,15.2,15.2,,0,0,0,1,6,0,6,392,166,,0,392,392,
M275NF,M27 5NF,M,66,86.5,205,,27,98.4,98.4,,8.4,11,21,,3,12.6,12.6,,0,0,0,1,5,0,5,1475,1013,,39,1762,1762,
M275NG,M27 5NG,M,79.9,97.3,460,8,22.5,88.6,112.2,395.5,10,12,36,0,1.3,12.3,14.1,36,0,0,1,4,24,2,26,572,353,31,390,495,577,1559
M275NH,M27 5NH,M,107,155.9,593,10,17,101.1,167.6,443,19.5,19.3,50,1,1,15.8,20.8,41.3,0,0,1,2,29,7,36,432,316,20,90,433,414,336
M275NJ,M27 5NJ,M,55,125.4,593,6.5,15,109.7,169.4,527.5,10,13,39,1,1.1,14.3,17.7,38.3,0,0,2,9,24,4,28,221,94,48,83,295,262,65
M275NN,M27 5NN,M,77.5,74,205,,21,85.2,85.2,,10,12.7,21,,1,15.1,15.1,,0,0,0,4,19,0,19,468,223,,177,480,480,
M275NQ,M27 5NQ,M,79.7,93.7,205,,,93.7,93.7,,10,14.5,21,,,14.6,14.6,,0,0,0,0,9,0,9,311,163,,,311,311,
M275NR,M27 5NR,M,107,115.1,331,,20,105.1,122.5,331,10,14.3,36,,1,13.6,15.3,36,0,0,0,1,12,1,13,462,256,,65,395,493,1669
M275NS,M27 5NS,M,107,122.5,593,,16,106.4,135,593,10,13.5,39,,1,13.4,14.9,39,0,0,0,2,16,1,17,660,600,,195,677,637,0
M275NT,M27 5NT,M,39.1,102.2,460,5.5,20.8,91.9,127,460,7.7,11.3,36,1.5,2.5,11.6,13.9,36,0,1,1,4,19,2,21,863,532,524,208,974,1020,1454
M275NU,M27 5NU,M,107,97.3,331,,17.7,97.5,105.6,331,10,13.3,36,,1,13.8,14.6,36,0,0,0,3,28,1,29,553,464,,44,569,567,531
M275NW,M27 5NW,M,78.1,83.3,205,,20.5,94.6,94.6,,10,12.4,21,,1,14.5,14.5,,0,0,0,2,11,0,11,206,131,,403,151,151,
M275NX,M27 5NX,M,107,154.4,593,,22,101.8,161.7,461.3,10,16.6,39,,1,13.5,17.4,37,0,0,0,1,15,3,18,690,540,,538,642,622,520
M275NY,M27 5NY,M,107,99.2,331,,22.6,110.5,139.2,330.7,10,11.2,50,,3.2,11.7,15.4,40.7,0,0,0,12,20,3,23,521,512,,518,487,523,766
M275NZ,M27 5NZ,M,107,135.8,593,,22.5,118.1,144.5,462,10,16.1,39,,2,14.8,16.5,37.5,0,0,0,2,24,2,26,682,633,,377,704,653,35
M275PA,M27 5PA,M,34.8,95.2,331,,19.4,126.9,164,331,6.4,10.6,36,,2.7,13.8,17.8,36,0,0,0,10,9,2,11,446,360,,466,356,388,531
M275PB,M27 5PB,M,79.7,156.4,593,8,23,104.5,197.7,461.8,19.8,19.1,50,1,3.5,18.3,23.9,39.8,0,0,1,6,17,6,23,481,383,4,236,607,503,209
M275PD,M27 5PD,M,107,142.3,593,,20,112.7,172.8,593,10,14.1,39,,1,14.3,17.4,39,0,0,0,2,7,1,8,438,437,,321,283,248,0
M275PE,M27 5PE,M,78.9,67.2,160,,23,98.7,98.7,,10,11.3,30,,1.2,18.6,18.6,,0,0,0,5,7,0,7,261,279,,234,281,281,
M275PF,M27 5PF,M,107,200,593,,23,84.7,235.4,461.5,10,20,50,,1,10,23.8,44.5,0,0,0,1,3,2,5,1124,410,,0,296,899,1804
M275PG,M27 5PG,M,76.3,102.3,331,4,,92.2,109.3,331,10,13.2,36,1,,12.4,14.1,36,0,1,0,0,13,1,14,514,396,106,,360,543,2917
M275PP,M27 5PP,M,67.4,93.8,205,,20.5,118.2,118.2,,16.9,13.4,21,,1,17.5,17.5,,0,0,0,2,6,0,6,882,315,,40,1162,1162,
M275PQ,M27 5PQ,M,70.8,105.7,593,8,17,84.2,118.1,593,10,13.7,39,1,1,13.7,15.4,39,0,0,1,1,14,1,15,324,170,128,831,301,282,13
M275PR,M27 5PR,M,79,121.5,331,,18,86.2,147.4,331,14.8,16.8,36,,1,15.8,20.9,36,0,0,0,2,6,2,8,420,219,,143,523,489,388
M275PS,M27 5PS,M,78.1,150.1,1000,,20.3,77.3,177.4,553,10,19,115,,1,10.1,21.7,65.5,0,0,0,4,15,4,19,548,224,,114,452,639,1341
M275PT,M27 5PT,M,107,175.3,593,,26,130.9,182.4,491.3,10,18.7,75,,7,14.1,19.2,50,0,0,0,1,18,3,21,408,326,,142,454,401,79
M275PU,M27 5PU,M,93.5,167.8,593,,21.3,89.1,197.1,494.3,14.8,17.9,39,,1,15.4,21.3,37.5,0,0,0,3,11,4,15,511,271,,172,576,477,206
M275PW,M27 5PW,M,78.1,70.3,107,,21,75.2,75.2,,10,12.7,20,,1,13.9,13.9,,0,0,0,1,10,0,10,291,222,,109,309,309,
M275PX,M27 5PX,M,107,132.8,331,,22.5,113.2,142.9,330.7,20,19,50,,1,17.5,20.6,40.7,0,0,0,2,19,3,22,539,288,,154,361,574,1924
M275PY,M27 5PY,M,107,129.7,331,,17.3,125.1,150.8,331,10,14.6,36,,1,14.5,17.2,36,0,0,0,3,14,2,16,453,438,,72,426,468,764
M275PZ,M27 5PZ,M,107,151,331,,17,126.2,170.1,331,20,18.9,36,,1,17.5,21.5,36,0,0,0,2,11,3,14,504,397,,280,390,500,903
M275QA,M27 5QA,M,205,282.1,1000,,23,100.5,298.3,496.1,21,29.9,115,,1,15.1,31.8,48.4,0,0,0,1,8,8,16,449,279,,777,464,400,337
M275QB,M27 5QB,M,107,124.1,331,,13,112.6,136,330.7,19.5,17,50,,1,16.1,18.7,40.7,0,0,0,3,25,3,28,591,437,,193,643,612,352
