postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
ME90PU,ME9 0PU,ME,29.9,29.8,40,,25,35.8,35.8,,6,5.9,6.97,,5.8,6,6,,0,0,0,5,4,0,4,186,140,,118,272,272,
ME90QA,ME9 0QA,ME,4.2,4.3,7.87,4.3,,,,,0.9,0.9,1.21,0.8,,,,,2,1,3,0,0,0,0,339,333,226,,,,
ME90QD,ME9 0QD,ME,19.4,16.8,20.33,10,18,,,,1.2,1.2,1.25,1,1.2,,,,0,0,1,6,0,0,0,383,344,458,370,,,
ME90QP,ME9 0QP,ME,16,16.4,22.89,,16.4,,,,0.8,0.9,1.2,,0.8,,,,0,0,0,5,0,0,0,498,327,,498,,,
ME90RE,ME9 0RE,ME,24,139.3,1000,5,17.8,125,385,775,6.8,20.1,115,3,4.3,23.3,52,95,0,1,0,9,3,2,5,450,240,8,514,384,425,487
ME90RH,ME9 0RH,ME,35.4,84.1,330,6.3,13.3,129.2,157.9,330,6.6,15.1,50,1,2.3,25,28.6,50,0,1,2,4,6,1,7,207,175,152,45,304,323,437
ME90RJ,ME9 0RJ,ME,19.3,20.7,32.71,,19,33,33,,2.7,3.4,7.65,,2.7,8,8,,0,0,0,7,1,0,1,279,83,,168,1056,1056,
ME90RL,ME9 0RL,ME,20.1,22,44.92,6.7,19.1,35.8,35.8,,5.3,4.9,9.76,0.7,4.4,8.4,8.4,,0,0,3,8,5,0,5,289,138,279,163,497,497,
ME90RP,ME9 0RP,ME,34.7,82.6,330,6.4,14,123,157.5,330,5.6,14.6,50,0.8,1,24,28.3,50,0,0,5,1,5,1,6,394,202,116,84,335,612,1999
ME90RQ,ME9 0RQ,ME,55,80,160,6.3,,139,139,,10,14.9,30,1,,26,26,,0,1,3,0,5,0,5,345,244,298,,382,382,
ME90RX,ME9 0RX,ME,78.1,59.4,79.67,,20,69.3,69.3,,19.5,14.2,20,,1,17.5,17.5,,0,0,0,1,4,0,4,207,213,,314,181,181,
ME90SA,ME9 0SA,ME,23.3,22.3,24.38,,22.3,,,,1.3,1.3,1.29,,1.3,,,,0,0,0,6,0,0,0,199,132,,200,,,
ME90SD,ME9 0SD,ME,23.5,19.7,24.38,8,22,,,,1.3,1.2,1.29,1,1.2,,,,0,0,1,5,0,0,0,526,325,0,631,,,
ME90SE,ME9 0SE,ME,15.4,23.8,79.67,5.3,23.5,80,80,,1,4.1,20,0.7,1,20,20,,0,1,2,2,1,0,1,309,283,193,296,682,682,
ME90SN,ME9 0SN,ME,5.4,5.6,7.95,5.6,,,,,1.2,1,1.19,1,,,,,0,2,3,0,0,0,0,200,167,200,,,,
ME90SQ,ME9 0SQ,ME,22.5,21.7,23.47,,21.7,,,,1.3,1.2,1.28,,1.3,,,,0,0,0,7,0,0,0,287,65,,287,,,
ME90TF,ME9 0TF,ME,16.3,19.5,53.71,7.5,18.7,54,54,,4.8,4.5,10.23,2,4.4,10,10,,0,0,2,12,1,0,1,265,154,273,268,214,214,
ME90TN,ME9 0TN,ME,29.3,33.3,66.85,,22.5,48,48,,5.7,5.8,11.75,,3.5,9,9,,0,0,0,4,3,0,3,176,64,,230,105,105,
ME90TR,ME9 0TR,ME,79.6,75.2,79.66,,,75.2,75.2,,19.7,17.8,20,,,17.8,17.8,,0,0,0,0,6,0,6,611,487,,,611,611,
ME90TT,ME9 0TT,ME,78.1,72.2,79.75,,,72.3,72.3,,19.5,17.9,20,,,17.9,17.9,,0,0,0,0,8,0,8,402,206,,,402,402,
ME90TU,ME9 0TU,ME,52.5,48.7,77.93,7,25,52.5,52.5,,10,10.8,17.5,1,8,11.5,11.5,,0,0,1,1,17,0,17,226,195,13,112,232,232,
ME97AB,ME9 7AB,ME,25.2,20.1,33.75,5,24,34,34,,2.4,2.6,6.07,0.5,2.5,6,6,,0,1,1,4,1,0,1,692,841,640,868,95,95,
ME97AD,ME9 7AD,ME,40.7,42.6,54.12,,,42.6,42.6,,10.3,11.2,17,,,11.2,11.2,,0,0,0,0,5,0,5,644,703,,,644,644,
ME97AE,ME9 7AE,ME,61.1,70.3,159.17,,,70.2,70.2,,19.5,18.3,30,,,18.2,18.2,,0,0,0,0,17,0,17,574,299,,,574,574,
ME97AG,ME9 7AG,ME,45.5,43.4,71.64,1.8,,49.8,49.8,,10,10.7,19.53,0.8,,12.2,12.2,,3,1,0,0,26,0,26,388,101,73,,422,422,
ME97AJ,ME9 7AJ,ME,65.5,57.7,77.97,2,,63.2,63.2,,19.5,15.6,20,0,,17.1,17.1,,1,0,0,0,10,0,10,405,179,1,,445,445,
ME97AL,ME9 7AL,ME,78.1,102,328.7,1,,84.1,114.8,329,19.5,20.9,49.96,0,,19.7,23.5,50,1,0,0,0,7,1,8,357,289,0,,302,401,1095
ME97AN,ME9 7AN,ME,74.1,79.8,328.33,1.5,,73.7,89.6,328,18.5,17,49.98,0.5,,16.9,19,50,1,1,0,0,15,1,16,474,385,17,,500,531,997
ME97AP,ME9 7AP,ME,33.4,31.7,52.46,2,27,38.2,38.2,,5.8,5.3,6.67,1,6,5.8,5.8,,0,1,0,2,6,0,6,439,225,32,434,508,508,
ME97AQ,ME9 7AQ,ME,54.6,52.3,66.77,,,52.3,52.3,,16.6,15.7,20,,,15.7,15.7,,0,0,0,0,7,0,7,685,611,,,685,685,
