postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
TD86PB,TD8 6PB,TD,4.3,7.9,39.13,4,,39,39,,1,1.9,10,0.9,,10,10,,1,5,2,0,1,0,1,65,52,67,,52,52,
TD86PH,TD8 6PH,TD,3.8,4.8,14.55,3.7,15,,,,0.7,0.8,1.21,0.8,1,,,,2,5,2,1,0,0,0,95,82,97,72,,,
TD86PL,TD8 6PL,TD,11,11,14.34,7.5,13.3,,,,1.1,1,1.23,1,1,,,,0,0,2,3,0,0,0,397,361,251,494,,,
TD86PN,TD8 6PN,TD,24.4,68.4,160,8,23.2,140,140,,1.2,11.7,30,1,1.2,27.5,27.5,,0,0,1,5,4,0,4,293,226,377,262,238,238,
TD86PX,TD8 6PX,TD,62.5,56.6,80,5,12,61.6,61.6,,19.5,14.9,20,1,1,16.4,16.4,,0,1,0,3,37,0,37,585,407,103,36,642,642,
TD86PY,TD8 6PY,TD,56.4,54.9,78.53,10,,59.9,59.9,,16.3,14.6,19.98,1,,16.1,16.1,,0,0,1,0,9,0,9,293,157,8,,325,325,
TD86PZ,TD8 6PZ,TD,61.7,55.7,80,7.5,10,63.2,63.2,,19.5,14.7,20,1,1,16.8,16.8,,0,0,2,1,19,0,19,307,235,115,0,344,344,
TD86QS,TD8 6QS,TD,37.8,31.5,39.06,5,,36.8,36.8,,6.9,6.1,7.99,1,,7.2,7.2,,0,1,0,0,5,0,5,413,407,511,,394,394,
TD86QT,TD8 6QT,TD,18.1,14.1,23.24,1.5,20.3,,,,3.9,4,8.02,0.5,5.8,,,,1,1,0,4,0,0,0,146,45,64,187,,,
TD86QW,TD8 6QW,TD,46.9,45.9,79.75,,13.7,59.9,59.9,,12.5,11.6,20,,1,16.1,16.1,,0,0,0,3,7,0,7,115,84,,129,110,110,
TD86QZ,TD8 6QZ,TD,3.3,41.5,160,2.4,,106.7,106.7,,0.8,9.1,30,0.6,,23.3,23.3,,1,4,0,0,3,0,3,114,35,15,,280,280,
TD86RG,TD8 6RG,TD,2.4,3.6,6.17,3.6,,,,,0.9,0.9,1.09,1,,,,,1,2,2,0,0,0,0,63,26,63,,,,
TD86RT,TD8 6RT,TD,24.3,24.2,40,8,10,39.3,39.3,,5.5,5.5,10,1,1,10,10,,0,0,2,1,3,0,3,184,148,93,394,174,174,
TD86RX,TD8 6RX,TD,1.5,17,79.66,1.3,,80,80,,0.8,4.6,20,0.8,,20,20,,4,0,0,0,1,0,1,101,114,74,,6,6,
TD86RZ,TD8 6RZ,TD,68.4,66.2,78.13,,,66.1,66.1,,19.5,17.3,20,,,17.4,17.4,,0,0,0,0,8,0,8,516,249,,,516,516,
TD86SA,TD8 6SA,TD,57.5,51.1,79.91,,14.4,60.7,60.7,,11.4,12.2,20,,2.4,14.8,14.8,,0,0,0,5,19,0,19,376,244,,177,409,409,
TD86SD,TD8 6SD,TD,40,48.2,78.12,,12,54.2,54.2,,10,10.5,19.53,,1,12.2,12.2,,0,0,0,1,6,0,6,439,189,,2,512,512,
TD86SF,TD8 6SF,TD,30.2,30.6,56.99,10,21,42.2,42.2,,5.8,5.3,12.25,1,3,8,8,,0,0,1,5,6,0,6,256,114,54,92,428,428,
TD86SJ,TD8 6SJ,TD,10.3,34.4,160,7.6,13.5,125,125,,1,5.8,30,1,1,23.3,23.3,,0,1,6,4,3,0,3,129,81,109,107,205,205,
TD86ST,TD8 6ST,TD,5.1,4.7,8.04,4.7,,,,,0.7,0.7,1.06,0.7,,,,,2,4,7,0,0,0,0,84,67,71,,,,
TD86SU,TD8 6SU,TD,80,74.8,160,3.3,,103.3,103.3,,20,15.5,30,1,,21.3,21.3,,0,6,0,0,15,0,15,199,90,48,,260,260,
TD86SX,TD8 6SX,TD,67.5,77.8,160,6,,84.4,84.4,,15,16.4,30,1,,17.8,17.8,,0,0,1,0,11,0,11,186,150,26,,200,200,
TD86TD,TD8 6TD,TD,21.8,24.1,39.99,5,19,36.2,36.2,,2.8,3.8,8.22,1,2,7.2,7.2,,0,1,0,8,5,0,5,191,82,0,253,130,130,
TD86TE,TD8 6TE,TD,55,61.2,160,3.5,,70.8,70.8,,10,13,30,1,,15,15,,0,2,0,0,12,0,12,188,142,3,,203,203,
TD86TF,TD8 6TF,TD,14.4,28.2,160,7.5,14.5,69.3,69.3,,1.1,4,30,1,1,12,12,,0,0,4,12,6,0,6,225,112,235,183,302,302,
TD86TJ,TD8 6TJ,TD,11.4,11.7,19.8,7.3,16,,,,1.1,1.1,1.27,1.2,1.2,,,,0,1,5,6,0,0,0,329,68,545,113,,,
TD86TL,TD8 6TL,TD,11.9,12.8,22.64,1,14.7,,,,1.1,1.1,1.57,1,1.2,,,,1,0,0,6,0,0,0,238,103,31,273,,,
TD86TN,TD8 6TN,TD,23.5,21,28.37,10,23.8,,,,1.2,2.6,8.52,1,3,,,,0,0,1,4,0,0,0,503,197,24,623,,,
TD86TR,TD8 6TR,TD,55,56.3,160,5.3,,81.9,81.9,,10,10.9,30,1,,15.9,15.9,,0,2,2,0,8,0,8,356,224,59,,461,461,
TD86TS,TD8 6TS,TD,7.9,39.1,160,3.5,24,89.2,89.2,,1.2,8.6,30,0.9,1,20,20,,2,4,2,1,6,0,6,99,103,74,47,141,141,
TD86TT,TD8 6TT,TD,5.3,4.5,5.64,4.6,,,,,0.9,0.8,1.12,0.7,,,,,1,2,4,0,0,0,0,83,59,83,,,,
TD86TW,TD8 6TW,TD,76.3,63.2,79.75,,24.3,72.9,72.9,,20,14.2,20,,1.3,17.4,17.4,,0,0,0,3,12,0,12,211,177,,51,251,251,
TD86TY,TD8 6TY,TD,4.8,5.4,9.73,5.5,,,,,1.1,1,1.2,1,,,,,1,3,4,0,0,0,0,92,60,92,,,,
TD86TZ,TD8 6TZ,TD,6.1,7,10.61,6.3,11,,,,1.1,1,1.16,1,1,,,,0,3,3,1,0,0,0,115,57,73,373,,,
TD86UG,TD8 6UG,TD,50.7,51.2,74.15,,,51.1,51.1,,8.2,9.9,20,,,9.9,9.9,,0,0,0,0,7,0,7,129,79,,,129,129,
TD86UJ,TD8 6UJ,TD,39,39,61.33,,18,43.4,43.4,,7.2,6,8.04,,1,7,7,,0,0,0,1,5,0,5,192,164,,237,145,145,
TD86UL,TD8 6UL,TD,8.2,14,39.06,5.7,18,37,37,,1,2.3,7.9,0.7,1,7.5,7.5,,1,0,5,1,2,0,2,226,187,126,0,524,524,
TD86UQ,TD8 6UQ,TD,15.9,12.3,20.7,4.3,17.8,,,,1.1,1,1.24,0.8,1.2,,,,1,2,1,6,0,0,0,140,85,55,197,,,
TD86UR,TD8 6UR,TD,2.9,3.2,4.78,3.1,,,,,0.7,0.7,0.84,0.7,,,,,0,9,0,0,0,0,0,94,104,73,,,,
TD86UX,TD8 6UX,TD,58.4,56.3,79.67,,18.5,61,61,,16.3,14.2,20,,3.5,15.6,15.6,,0,0,0,2,16,0,16,403,388,,419,401,401,
TD86UY,TD8 6UY,TD,54.4,56.1,79.67,,23.5,62,62,,12.4,12.7,20,,1.5,14.7,14.7,,0,0,0,2,11,0,11,219,131,,244,214,214,
TD86UZ,TD8 6UZ,TD,76.1,62.2,79.67,,14,67.6,67.6,,19.8,16,20,,1,17.7,17.7,,0,0,0,1,9,0,9,391,287,,206,411,411,
TD86XA,TD8 6XA,TD,54.8,54.5,79.67,8,26,62.8,62.8,,10,12.9,20,1,7,14.9,14.9,,0,0,1,1,9,0,9,220,206,229,158,226,226,
TD86XB,TD8 6XB,TD,76.3,65.5,79.76,,,65.5,65.5,,19,15.3,20,,,15.3,15.3,,0,0,0,0,11,0,11,370,140,,,370,370,
TD86XD,TD8 6XD,TD,77.3,60.1,79.67,6,25.3,76,76,,19.8,14.4,20,0,4,18.9,18.9,,0,0,1,3,10,0,10,239,98,0,163,262,262,
TD86XE,TD8 6XE,TD,75.7,66.1,79.67,,24,72,72,,19.7,16.3,20,,1,18.4,18.4,,0,0,0,1,7,0,7,259,221,,9,294,294,
TD86XF,TD8 6XF,TD,54.8,55.9,79.67,,14,60,60,,11.7,13.5,20,,1,14.7,14.7,,0,0,0,1,10,0,10,318,137,,1,350,350,
TD86XG,TD8 6XG,TD,54.8,53.1,76.33,,21,61.3,61.3,,10,12.3,20,,3,14.5,14.5,,0,0,0,1,4,0,4,537,143,,1124,390,390,
TD86XH,TD8 6XH,TD,76.3,63.8,79.99,8,19.5,71,71,,20,15.1,20,0,5,16.9,16.9,,0,0,1,2,20,0,20,200,104,0,53,224,224,
TD86XL,TD8 6XL,TD,65.4,62,79.67,,22,65.1,65.1,,14.8,14.3,20,,1,15.4,15.4,,0,0,0,1,13,0,13,284,216,,133,296,296,
TD86XQ,TD8 6XQ,TD,76.3,61.8,79.67,,24,71,71,,20,14.2,20,,1,17.5,17.5,,0,0,0,1,4,0,4,771,153,,114,936,936,
TD86XR,TD8 6XR,TD,78.1,68.4,80,3,14,72.3,72.3,,19.5,16.2,20,0,1,17.2,17.2,,0,1,0,2,44,0,44,459,350,39,20,489,489,
TD90AA,TD9 0AA,TD,60.7,56.2,80,,18.3,64.9,64.9,,18.1,13.7,20,,1,16.6,16.6,,0,0,0,3,13,0,13,299,164,,191,324,324,
